"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX"
"7019","0.6343668103218079","0.6343668103218079","0.6343668103218079","0.9724279642105103","0.9724279642105103","0.9724279642105103","0.12125415354967117","0.12125415354967117","0.12125415354967117","0.9692957997322083","0.9692957997322083","0.9692957997322083","1.0281263589859009","1.0281263589859009","1.0281263589859009","0.19110144674777985","0.19110144674777985","0.19110144674777985"
"7049","0.3257390856742859","0.3257390856742859","0.3257390856742859","0.4512861669063568","0.4512861669063568","0.4512861669063568","0.16991505026817322","0.16991505026817322","0.16991505026817322","0.8155726194381714","0.8155726194381714","0.8155726194381714","0.6064820885658264","0.6064820885658264","0.6064820885658264","0.2649311125278473","0.2649311125278473","0.2649311125278473"
"7079","0.48331281542778015","0.48331281542778015","0.48331281542778015","0.37106117606163025","0.37106117606163025","0.37106117606163025","0.12858280539512634","0.12858280539512634","0.12858280539512634","0.7510553002357483","0.7510553002357483","0.7510553002357483","0.5596256256103516","0.5596256256103516","0.5596256256103516","0.2318824678659439","0.2318824678659439","0.2318824678659439"
"7109","0.6425381898880005","0.6425381898880005","0.6425381898880005","1.1727735996246338","1.1727735996246338","1.1727735996246338","0.14759379625320435","0.14759379625320435","0.14759379625320435","0.8727854490280151","0.8727854490280151","0.8727854490280151","1.1232377290725708","1.1232377290725708","1.1232377290725708","0.2554478347301483","0.2554478347301483","0.2554478347301483"
"7139","0.3769127428531647","0.3769127428531647","0.3769127428531647","0.5482620000839233","0.5482620000839233","0.5482620000839233","0.11260411143302917","0.11260411143302917","0.11260411143302917","0.6348786950111389","0.6348786950111389","0.6348786950111389","0.8571959733963013","0.8571959733963013","0.8571959733963013","0.19469739496707916","0.19469739496707916","0.19469739496707916"
"7169","0.527165412902832","0.527165412902832","0.527165412902832","0.7401127219200134","0.7401127219200134","0.7401127219200134","0.12509725987911224","0.12509725987911224","0.12509725987911224","0.8299203515052795","0.8299203515052795","0.8299203515052795","0.5379819273948669","0.5379819273948669","0.5379819273948669","0.19816899299621582","0.19816899299621582","0.19816899299621582"
"7199","0.3607340157032013","0.3607340157032013","0.3607340157032013","0.5042874813079834","0.5042874813079834","0.5042874813079834","0.15297876298427582","0.15297876298427582","0.15297876298427582","0.5759361386299133","0.5759361386299133","0.5759361386299133","1.1950225830078125","1.1950225830078125","1.1950225830078125","0.2295159548521042","0.2295159548521042","0.2295159548521042"
"7229","0.3746269941329956","0.3746269941329956","0.3746269941329956","0.3548150658607483","0.3548150658607483","0.3548150658607483","0.15686729550361633","0.15686729550361633","0.15686729550361633","0.6196743845939636","0.6196743845939636","0.6196743845939636","0.9816250205039978","0.9816250205039978","0.9816250205039978","0.2076612263917923","0.2076612263917923","0.2076612263917923"
"7259","3.9090023040771484","3.9090023040771484","3.9090023040771484","10.478105545043945","10.478105545043945","10.478105545043945","0.13695330917835236","0.13695330917835236","0.13695330917835236","6.2077813148498535","6.2077813148498535","6.2077813148498535","4.005321979522705","4.005321979522705","4.005321979522705","0.2570028305053711","0.2570028305053711","0.2570028305053711"
"7289","0.30860769748687744","0.30860769748687744","0.30860769748687744","0.7433016896247864","0.7433016896247864","0.7433016896247864","0.12314248830080032","0.12314248830080032","0.12314248830080032","0.7863104343414307","0.7863104343414307","0.7863104343414307","0.5843942761421204","0.5843942761421204","0.5843942761421204","0.20754507184028625","0.20754507184028625","0.20754507184028625"
"7319","0.2904041111469269","0.2904041111469269","0.2904041111469269","0.3969988524913788","0.3969988524913788","0.3969988524913788","0.14916175603866577","0.14916175603866577","0.14916175603866577","0.664852499961853","0.664852499961853","0.664852499961853","0.5111073851585388","0.5111073851585388","0.5111073851585388","0.23074592649936676","0.23074592649936676","0.23074592649936676"
"7349","0.5623630285263062","0.5623630285263062","0.5623630285263062","0.6531057357788086","0.6531057357788086","0.6531057357788086","0.14412358403205872","0.14412358403205872","0.14412358403205872","0.80667644739151","0.80667644739151","0.80667644739151","0.7503161430358887","0.7503161430358887","0.7503161430358887","0.25375571846961975","0.25375571846961975","0.25375571846961975"
"7379","0.3582901656627655","0.3582901656627655","0.3582901656627655","0.6404288411140442","0.6404288411140442","0.6404288411140442","0.14632096886634827","0.14632096886634827","0.14632096886634827","0.6374037265777588","0.6374037265777588","0.6374037265777588","0.5641245245933533","0.5641245245933533","0.5641245245933533","0.21431125700473785","0.21431125700473785","0.21431125700473785"
"7409","0.2965162992477417","0.2965162992477417","0.2965162992477417","0.4243693947792053","0.4243693947792053","0.4243693947792053","0.10980001091957092","0.10980001091957092","0.10980001091957092","0.4793891906738281","0.4793891906738281","0.4793891906738281","0.5358219146728516","0.5358219146728516","0.5358219146728516","0.17242884635925293","0.17242884635925293","0.17242884635925293"
"7439","0.5473279356956482","0.5473279356956482","0.5473279356956482","0.920499861240387","0.920499861240387","0.920499861240387","0.10467349737882614","0.10467349737882614","0.10467349737882614","0.7261514067649841","0.7261514067649841","0.7261514067649841","1.4439268112182617","1.4439268112182617","1.4439268112182617","0.18208180367946625","0.18208180367946625","0.18208180367946625"
"7469","0.5193355083465576","0.5193355083465576","0.5193355083465576","1.9010610580444336","1.9010610580444336","1.9010610580444336","0.11448711901903152","0.11448711901903152","0.11448711901903152","0.6592957377433777","0.6592957377433777","0.6592957377433777","2.1925411224365234","2.1925411224365234","2.1925411224365234","0.18255291879177094","0.18255291879177094","0.18255291879177094"
"7499","0.2733941078186035","0.2733941078186035","0.2733941078186035","0.32929882407188416","0.32929882407188416","0.32929882407188416","0.11656647175550461","0.11656647175550461","0.11656647175550461","0.5575751662254333","0.5575751662254333","0.5575751662254333","0.494306743144989","0.494306743144989","0.494306743144989","0.23283053934574127","0.23283053934574127","0.23283053934574127"
"7529","0.30727142095565796","0.30727142095565796","0.30727142095565796","0.29249098896980286","0.29249098896980286","0.29249098896980286","0.12328475713729858","0.12328475713729858","0.12328475713729858","0.45204252004623413","0.45204252004623413","0.45204252004623413","0.4430009424686432","0.4430009424686432","0.4430009424686432","0.14392760396003723","0.14392760396003723","0.14392760396003723"
"7559","0.38867461681365967","0.38867461681365967","0.38867461681365967","0.44814333319664","0.44814333319664","0.44814333319664","0.141386017203331","0.141386017203331","0.141386017203331","0.6178086996078491","0.6178086996078491","0.6178086996078491","0.626449465751648","0.626449465751648","0.626449465751648","0.2397942990064621","0.2397942990064621","0.2397942990064621"
"7589","0.8186196684837341","0.8186196684837341","0.8186196684837341","0.5621046423912048","0.5621046423912048","0.5621046423912048","0.12777744233608246","0.12777744233608246","0.12777744233608246","0.6340926289558411","0.6340926289558411","0.6340926289558411","0.6375420093536377","0.6375420093536377","0.6375420093536377","0.19511424005031586","0.19511424005031586","0.19511424005031586"
"7619","0.6142270565032959","0.6142270565032959","0.6142270565032959","0.3388316333293915","0.3388316333293915","0.3388316333293915","0.12426507472991943","0.12426507472991943","0.12426507472991943","0.8202027082443237","0.8202027082443237","0.8202027082443237","0.6198570132255554","0.6198570132255554","0.6198570132255554","0.20478084683418274","0.20478084683418274","0.20478084683418274"
"7649","0.22265058755874634","0.22265058755874634","0.22265058755874634","0.5776717662811279","0.5776717662811279","0.5776717662811279","0.10721000283956528","0.10721000283956528","0.10721000283956528","0.5088855624198914","0.5088855624198914","0.5088855624198914","0.7393758296966553","0.7393758296966553","0.7393758296966553","0.19457054138183594","0.19457054138183594","0.19457054138183594"
"7679","0.2775903046131134","0.2775903046131134","0.2775903046131134","0.5633955001831055","0.5633955001831055","0.5633955001831055","0.123508982360363","0.123508982360363","0.123508982360363","0.6806719899177551","0.6806719899177551","0.6806719899177551","0.9585293531417847","0.9585293531417847","0.9585293531417847","0.18805506825447083","0.18805506825447083","0.18805506825447083"
"7709","0.36663031578063965","0.36663031578063965","0.36663031578063965","0.4093257784843445","0.4093257784843445","0.4093257784843445","0.10418935865163803","0.10418935865163803","0.10418935865163803","0.5846571922302246","0.5846571922302246","0.5846571922302246","0.4330590069293976","0.4330590069293976","0.4330590069293976","0.1576027274131775","0.1576027274131775","0.1576027274131775"
"7739","0.34016355872154236","0.34016355872154236","0.34016355872154236","0.31486082077026367","0.31486082077026367","0.31486082077026367","0.1342943012714386","0.1342943012714386","0.1342943012714386","0.6353912949562073","0.6353912949562073","0.6353912949562073","0.45739418268203735","0.45739418268203735","0.45739418268203735","0.20637819170951843","0.20637819170951843","0.20637819170951843"
"7769","0.2573304772377014","0.2573304772377014","0.2573304772377014","0.3069010078907013","0.3069010078907013","0.3069010078907013","0.11623574793338776","0.11623574793338776","0.11623574793338776","0.4922311007976532","0.4922311007976532","0.4922311007976532","0.4145987331867218","0.4145987331867218","0.4145987331867218","0.18661601841449738","0.18661601841449738","0.18661601841449738"
"7799","0.412769615650177","0.412769615650177","0.412769615650177","0.40308234095573425","0.40308234095573425","0.40308234095573425","0.10737410932779312","0.10737410932779312","0.10737410932779312","0.6147287487983704","0.6147287487983704","0.6147287487983704","0.5275570750236511","0.5275570750236511","0.5275570750236511","0.18315371870994568","0.18315371870994568","0.18315371870994568"
"7829","1.4451836347579956","1.4451836347579956","1.4451836347579956","2.3522636890411377","2.3522636890411377","2.3522636890411377","0.12937581539154053","0.12937581539154053","0.12937581539154053","4.249767780303955","4.249767780303955","4.249767780303955","9.576979637145996","9.576979637145996","9.576979637145996","0.2267262190580368","0.2267262190580368","0.2267262190580368"
"7859","0.2913067042827606","0.2913067042827606","0.2913067042827606","0.6736590266227722","0.6736590266227722","0.6736590266227722","0.14625273644924164","0.14625273644924164","0.14625273644924164","0.5657235980033875","0.5657235980033875","0.5657235980033875","0.5617926120758057","0.5617926120758057","0.5617926120758057","0.19663593173027039","0.19663593173027039","0.19663593173027039"
"7889","0.4983921945095062","0.4983921945095062","0.4983921945095062","0.6517284512519836","0.6517284512519836","0.6517284512519836","0.13494479656219482","0.13494479656219482","0.13494479656219482","0.6414228081703186","0.6414228081703186","0.6414228081703186","0.7450070977210999","0.7450070977210999","0.7450070977210999","0.27520665526390076","0.27520665526390076","0.27520665526390076"
"7919","0.23450689017772675","0.23450689017772675","0.23450689017772675","0.2962276041507721","0.2962276041507721","0.2962276041507721","0.12217399477958679","0.12217399477958679","0.12217399477958679","0.4093194901943207","0.4093194901943207","0.4093194901943207","0.4599304497241974","0.4599304497241974","0.4599304497241974","0.21391524374485016","0.21391524374485016","0.21391524374485016"
"7949","0.3050535023212433","0.3050535023212433","0.3050535023212433","1.4537677764892578","1.4537677764892578","1.4537677764892578","0.11465787887573242","0.11465787887573242","0.11465787887573242","0.6431247591972351","0.6431247591972351","0.6431247591972351","0.5794934630393982","0.5794934630393982","0.5794934630393982","0.21666601300239563","0.21666601300239563","0.21666601300239563"
"7979","0.40117567777633667","0.40117567777633667","0.40117567777633667","0.3699217140674591","0.3699217140674591","0.3699217140674591","0.11237653344869614","0.11237653344869614","0.11237653344869614","0.5600388050079346","0.5600388050079346","0.5600388050079346","0.6085011959075928","0.6085011959075928","0.6085011959075928","0.21990057826042175","0.21990057826042175","0.21990057826042175"
"8009","1.8081488609313965","1.8081488609313965","1.8081488609313965","1.8526268005371094","1.8526268005371094","1.8526268005371094","0.11544880270957947","0.11544880270957947","0.11544880270957947","0.7805620431900024","0.7805620431900024","0.7805620431900024","3.9237523078918457","3.9237523078918457","3.9237523078918457","0.17833083868026733","0.17833083868026733","0.17833083868026733"
"8039","0.5623001456260681","0.5623001456260681","0.5623001456260681","0.37806326150894165","0.37806326150894165","0.37806326150894165","0.115232914686203","0.115232914686203","0.115232914686203","0.5427775382995605","0.5427775382995605","0.5427775382995605","0.9428611397743225","0.9428611397743225","0.9428611397743225","0.2096041887998581","0.2096041887998581","0.2096041887998581"
"8069","0.2360430210828781","0.2360430210828781","0.2360430210828781","0.3102284371852875","0.3102284371852875","0.3102284371852875","0.1093602180480957","0.1093602180480957","0.1093602180480957","0.5002604722976685","0.5002604722976685","0.5002604722976685","0.4851081669330597","0.4851081669330597","0.4851081669330597","0.18075576424598694","0.18075576424598694","0.18075576424598694"
"8099","0.25560104846954346","0.25560104846954346","0.25560104846954346","0.45539024472236633","0.45539024472236633","0.45539024472236633","0.12016971409320831","0.12016971409320831","0.12016971409320831","0.40616437792778015","0.40616437792778015","0.40616437792778015","0.7252703905105591","0.7252703905105591","0.7252703905105591","0.18548442423343658","0.18548442423343658","0.18548442423343658"
