"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"6629","0.3914794921875","0.3914794921875","0.3914794921875","0.409572958946228","0.409572958946228","0.409572958946228","0.11191073805093765","0.11191073805093765","0.11191073805093765","0.965235710144043","0.965235710144043","0.965235710144043","1.0665475130081177","1.0665475130081177","1.0665475130081177","0.16695427894592285","0.16695427894592285","0.16695427894592285"
"6659","0.7730324864387512","0.7730324864387512","0.7730324864387512","0.5357574820518494","0.5357574820518494","0.5357574820518494","0.12239190936088562","0.12239190936088562","0.12239190936088562","1.6100773811340332","1.6100773811340332","1.6100773811340332","0.7371731996536255","0.7371731996536255","0.7371731996536255","0.1818273812532425","0.1818273812532425","0.1818273812532425"
"6689","0.3042379319667816","0.3042379319667816","0.3042379319667816","0.3022545874118805","0.3022545874118805","0.3022545874118805","0.14635244011878967","0.14635244011878967","0.14635244011878967","0.9784647226333618","0.9784647226333618","0.9784647226333618","0.5714000463485718","0.5714000463485718","0.5714000463485718","0.2576453983783722","0.2576453983783722","0.2576453983783722"
"6719","0.2598637044429779","0.2598637044429779","0.2598637044429779","0.3670547306537628","0.3670547306537628","0.3670547306537628","0.13686993718147278","0.13686993718147278","0.13686993718147278","0.7483689785003662","0.7483689785003662","0.7483689785003662","0.5672659873962402","0.5672659873962402","0.5672659873962402","0.20443251729011536","0.20443251729011536","0.20443251729011536"
"6749","0.7671692967414856","0.7671692967414856","0.7671692967414856","1.1401104927062988","1.1401104927062988","1.1401104927062988","0.1361050009727478","0.1361050009727478","0.1361050009727478","1.8826842308044434","1.8826842308044434","1.8826842308044434","1.3232171535491943","1.3232171535491943","1.3232171535491943","0.20061953365802765","0.20061953365802765","0.20061953365802765"
"6779","0.84316486120224","0.84316486120224","0.84316486120224","0.7489479184150696","0.7489479184150696","0.7489479184150696","0.1473432034254074","0.1473432034254074","0.1473432034254074","1.73862886428833","1.73862886428833","1.73862886428833","0.8672204613685608","0.8672204613685608","0.8672204613685608","0.21837441623210907","0.21837441623210907","0.21837441623210907"
"6809","0.45872947573661804","0.45872947573661804","0.45872947573661804","0.5482419729232788","0.5482419729232788","0.5482419729232788","0.10890032351016998","0.10890032351016998","0.10890032351016998","0.7436967492103577","0.7436967492103577","0.7436967492103577","0.836948812007904","0.836948812007904","0.836948812007904","0.1709584891796112","0.1709584891796112","0.1709584891796112"
"6839","0.559758722782135","0.559758722782135","0.559758722782135","0.6416970491409302","0.6416970491409302","0.6416970491409302","0.13551156222820282","0.13551156222820282","0.13551156222820282","1.9896868467330933","1.9896868467330933","1.9896868467330933","0.9110759496688843","0.9110759496688843","0.9110759496688843","0.20050007104873657","0.20050007104873657","0.20050007104873657"
"6869","0.5770531892776489","0.5770531892776489","0.5770531892776489","0.43447765707969666","0.43447765707969666","0.43447765707969666","0.13848771154880524","0.13848771154880524","0.13848771154880524","0.9335143566131592","0.9335143566131592","0.9335143566131592","0.47591400146484375","0.47591400146484375","0.47591400146484375","0.18986733257770538","0.18986733257770538","0.18986733257770538"
"6899","1.3031471967697144","1.3031471967697144","1.3031471967697144","5.976553916931152","5.976553916931152","5.976553916931152","0.16602829098701477","0.16602829098701477","0.16602829098701477","1.7837554216384888","1.7837554216384888","1.7837554216384888","3.3358640670776367","3.3358640670776367","3.3358640670776367","0.20347009599208832","0.20347009599208832","0.20347009599208832"
"6929","0.26590391993522644","0.26590391993522644","0.26590391993522644","0.41202878952026367","0.41202878952026367","0.41202878952026367","0.11918146908283234","0.11918146908283234","0.11918146908283234","0.7332374453544617","0.7332374453544617","0.7332374453544617","0.5944875478744507","0.5944875478744507","0.5944875478744507","0.17079710960388184","0.17079710960388184","0.17079710960388184"
"6959","0.4959385097026825","0.4959385097026825","0.4959385097026825","0.907390296459198","0.907390296459198","0.907390296459198","0.1270742416381836","0.1270742416381836","0.1270742416381836","0.7292807698249817","0.7292807698249817","0.7292807698249817","0.4899163246154785","0.4899163246154785","0.4899163246154785","0.17668479681015015","0.17668479681015015","0.17668479681015015"
"6989","0.41979750990867615","0.41979750990867615","0.41979750990867615","0.4206189513206482","0.4206189513206482","0.4206189513206482","0.11195722967386246","0.11195722967386246","0.11195722967386246","0.772363543510437","0.772363543510437","0.772363543510437","0.45957159996032715","0.45957159996032715","0.45957159996032715","0.14237746596336365","0.14237746596336365","0.14237746596336365"
"7019","0.848457932472229","0.848457932472229","0.848457932472229","0.6334172487258911","0.6334172487258911","0.6334172487258911","0.11441928893327713","0.11441928893327713","0.11441928893327713","1.0037347078323364","1.0037347078323364","1.0037347078323364","1.0072304010391235","1.0072304010391235","1.0072304010391235","0.20166251063346863","0.20166251063346863","0.20166251063346863"
"7049","0.28891727328300476","0.28891727328300476","0.28891727328300476","0.2969675362110138","0.2969675362110138","0.2969675362110138","0.1421031355857849","0.1421031355857849","0.1421031355857849","0.9151244163513184","0.9151244163513184","0.9151244163513184","0.6366915106773376","0.6366915106773376","0.6366915106773376","0.189048632979393","0.189048632979393","0.189048632979393"
"7079","0.2864028811454773","0.2864028811454773","0.2864028811454773","0.34246253967285156","0.34246253967285156","0.34246253967285156","0.1284583956003189","0.1284583956003189","0.1284583956003189","0.715194821357727","0.715194821357727","0.715194821357727","0.5274151563644409","0.5274151563644409","0.5274151563644409","0.22840256989002228","0.22840256989002228","0.22840256989002228"
"7109","1.0637898445129395","1.0637898445129395","1.0637898445129395","2.101414918899536","2.101414918899536","2.101414918899536","0.14311309158802032","0.14311309158802032","0.14311309158802032","0.9099787473678589","0.9099787473678589","0.9099787473678589","1.6050770282745361","1.6050770282745361","1.6050770282745361","0.2101561278104782","0.2101561278104782","0.2101561278104782"
"7139","0.42562034726142883","0.42562034726142883","0.42562034726142883","0.49990659952163696","0.49990659952163696","0.49990659952163696","0.11667310446500778","0.11667310446500778","0.11667310446500778","0.752295970916748","0.752295970916748","0.752295970916748","0.8549279570579529","0.8549279570579529","0.8549279570579529","0.18689212203025818","0.18689212203025818","0.18689212203025818"
"7169","0.3260069489479065","0.3260069489479065","0.3260069489479065","0.49819883704185486","0.49819883704185486","0.49819883704185486","0.10953596234321594","0.10953596234321594","0.10953596234321594","0.6326522827148438","0.6326522827148438","0.6326522827148438","0.7028838992118835","0.7028838992118835","0.7028838992118835","0.17285782098770142","0.17285782098770142","0.17285782098770142"
"7199","0.3262152671813965","0.3262152671813965","0.3262152671813965","0.5717838406562805","0.5717838406562805","0.5717838406562805","0.1368476003408432","0.1368476003408432","0.1368476003408432","0.626469612121582","0.626469612121582","0.626469612121582","0.6109091639518738","0.6109091639518738","0.6109091639518738","0.18498440086841583","0.18498440086841583","0.18498440086841583"
"7229","0.4206405580043793","0.4206405580043793","0.4206405580043793","0.6137741804122925","0.6137741804122925","0.6137741804122925","0.10355249047279358","0.10355249047279358","0.10355249047279358","0.6620165705680847","0.6620165705680847","0.6620165705680847","0.8327340483665466","0.8327340483665466","0.8327340483665466","0.15765380859375","0.15765380859375","0.15765380859375"
"7259","3.19795823097229","3.19795823097229","3.19795823097229","4.308937072753906","4.308937072753906","4.308937072753906","0.1476641595363617","0.1476641595363617","0.1476641595363617","5.494378089904785","5.494378089904785","5.494378089904785","5.1756463050842285","5.1756463050842285","5.1756463050842285","0.17897722125053406","0.17897722125053406","0.17897722125053406"
"7289","0.6753852963447571","0.6753852963447571","0.6753852963447571","0.7362896800041199","0.7362896800041199","0.7362896800041199","0.1303250789642334","0.1303250789642334","0.1303250789642334","0.9611128568649292","0.9611128568649292","0.9611128568649292","0.6534014940261841","0.6534014940261841","0.6534014940261841","0.1958678513765335","0.1958678513765335","0.1958678513765335"
"7319","0.3862062692642212","0.3862062692642212","0.3862062692642212","0.26346442103385925","0.26346442103385925","0.26346442103385925","0.10891641676425934","0.10891641676425934","0.10891641676425934","0.6655824184417725","0.6655824184417725","0.6655824184417725","0.45802512764930725","0.45802512764930725","0.45802512764930725","0.17109431326389313","0.17109431326389313","0.17109431326389313"
"7349","0.5351695418357849","0.5351695418357849","0.5351695418357849","0.4074113667011261","0.4074113667011261","0.4074113667011261","0.10548187792301178","0.10548187792301178","0.10548187792301178","0.8784304857254028","0.8784304857254028","0.8784304857254028","0.9149486422538757","0.9149486422538757","0.9149486422538757","0.19533362984657288","0.19533362984657288","0.19533362984657288"
"7379","0.5061448812484741","0.5061448812484741","0.5061448812484741","0.364099383354187","0.364099383354187","0.364099383354187","0.11458166688680649","0.11458166688680649","0.11458166688680649","0.6636772751808167","0.6636772751808167","0.6636772751808167","0.5608935952186584","0.5608935952186584","0.5608935952186584","0.2023078054189682","0.2023078054189682","0.2023078054189682"
"7409","0.21721084415912628","0.21721084415912628","0.21721084415912628","0.43789735436439514","0.43789735436439514","0.43789735436439514","0.13018521666526794","0.13018521666526794","0.13018521666526794","0.6186032891273499","0.6186032891273499","0.6186032891273499","0.5918624997138977","0.5918624997138977","0.5918624997138977","0.15580511093139648","0.15580511093139648","0.15580511093139648"
"7439","0.6132043600082397","0.6132043600082397","0.6132043600082397","1.5686155557632446","1.5686155557632446","1.5686155557632446","0.12258168309926987","0.12258168309926987","0.12258168309926987","0.6900690197944641","0.6900690197944641","0.6900690197944641","1.2399471998214722","1.2399471998214722","1.2399471998214722","0.18320077657699585","0.18320077657699585","0.18320077657699585"
"7469","0.4792276620864868","0.4792276620864868","0.4792276620864868","1.6361358165740967","1.6361358165740967","1.6361358165740967","0.11912606656551361","0.11912606656551361","0.11912606656551361","0.8139035701751709","0.8139035701751709","0.8139035701751709","2.1921467781066895","2.1921467781066895","2.1921467781066895","0.19944289326667786","0.19944289326667786","0.19944289326667786"
"7499","0.3186506927013397","0.3186506927013397","0.3186506927013397","0.34594008326530457","0.34594008326530457","0.34594008326530457","0.11387251317501068","0.11387251317501068","0.11387251317501068","0.679637610912323","0.679637610912323","0.679637610912323","0.5725902318954468","0.5725902318954468","0.5725902318954468","0.1977512091398239","0.1977512091398239","0.1977512091398239"
"7529","0.3278553783893585","0.3278553783893585","0.3278553783893585","0.3666805922985077","0.3666805922985077","0.3666805922985077","0.11984500288963318","0.11984500288963318","0.11984500288963318","0.4705488979816437","0.4705488979816437","0.4705488979816437","0.45455923676490784","0.45455923676490784","0.45455923676490784","0.19416972994804382","0.19416972994804382","0.19416972994804382"
"7559","0.4665718078613281","0.4665718078613281","0.4665718078613281","0.3901311159133911","0.3901311159133911","0.3901311159133911","0.12579947710037231","0.12579947710037231","0.12579947710037231","0.6064390540122986","0.6064390540122986","0.6064390540122986","0.5969119071960449","0.5969119071960449","0.5969119071960449","0.17232224345207214","0.17232224345207214","0.17232224345207214"
"7589","1.552490234375","1.552490234375","1.552490234375","0.5101909041404724","0.5101909041404724","0.5101909041404724","0.1175437644124031","0.1175437644124031","0.1175437644124031","0.7628645896911621","0.7628645896911621","0.7628645896911621","0.898069441318512","0.898069441318512","0.898069441318512","0.19761398434638977","0.19761398434638977","0.19761398434638977"
"7619","0.38162338733673096","0.38162338733673096","0.38162338733673096","0.3674721419811249","0.3674721419811249","0.3674721419811249","0.09373236447572708","0.09373236447572708","0.09373236447572708","0.7731805443763733","0.7731805443763733","0.7731805443763733","0.5062693357467651","0.5062693357467651","0.5062693357467651","0.14938107132911682","0.14938107132911682","0.14938107132911682"
"7649","0.274776428937912","0.274776428937912","0.274776428937912","0.3155477046966553","0.3155477046966553","0.3155477046966553","0.10542433708906174","0.10542433708906174","0.10542433708906174","0.4831274747848511","0.4831274747848511","0.4831274747848511","0.3651832938194275","0.3651832938194275","0.3651832938194275","0.13557270169258118","0.13557270169258118","0.13557270169258118"
"7679","0.2017173320055008","0.2017173320055008","0.2017173320055008","0.3397753834724426","0.3397753834724426","0.3397753834724426","0.08748480677604675","0.08748480677604675","0.08748480677604675","0.5119454860687256","0.5119454860687256","0.5119454860687256","0.4077323377132416","0.4077323377132416","0.4077323377132416","0.1370026022195816","0.1370026022195816","0.1370026022195816"
"7709","0.5089582800865173","0.5089582800865173","0.5089582800865173","0.3322698175907135","0.3322698175907135","0.3322698175907135","0.11373371630907059","0.11373371630907059","0.11373371630907059","0.633763313293457","0.633763313293457","0.633763313293457","0.46529579162597656","0.46529579162597656","0.46529579162597656","0.16232909262180328","0.16232909262180328","0.16232909262180328"
"7739","0.37325552105903625","0.37325552105903625","0.37325552105903625","0.3844555616378784","0.3844555616378784","0.3844555616378784","0.14879584312438965","0.14879584312438965","0.14879584312438965","0.5097499489784241","0.5097499489784241","0.5097499489784241","0.48478567600250244","0.48478567600250244","0.48478567600250244","0.23462249338626862","0.23462249338626862","0.23462249338626862"
