"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"7709","0.25908756256103516","0.25908756256103516","0.25908756256103516","0.3335300385951996","0.3335300385951996","0.3335300385951996","0.11687129735946655","0.11687129735946655","0.11687129735946655","0.6592390537261963","0.6592390537261963","0.6592390537261963","0.49230632185935974","0.49230632185935974","0.49230632185935974","0.1644655019044876","0.1644655019044876","0.1644655019044876"
"7739","0.41778814792633057","0.41778814792633057","0.41778814792633057","0.3167787194252014","0.3167787194252014","0.3167787194252014","0.1414605677127838","0.1414605677127838","0.1414605677127838","0.5179012417793274","0.5179012417793274","0.5179012417793274","0.445879727602005","0.445879727602005","0.445879727602005","0.23071078956127167","0.23071078956127167","0.23071078956127167"
"7769","0.23994822800159454","0.23994822800159454","0.23994822800159454","0.18109366297721863","0.18109366297721863","0.18109366297721863","0.09989078342914581","0.09989078342914581","0.09989078342914581","0.5198036432266235","0.5198036432266235","0.5198036432266235","0.4248000979423523","0.4248000979423523","0.4248000979423523","0.17382484674453735","0.17382484674453735","0.17382484674453735"
"7799","0.24331988394260406","0.24331988394260406","0.24331988394260406","0.4071590006351471","0.4071590006351471","0.4071590006351471","0.11096581816673279","0.11096581816673279","0.11096581816673279","0.5957399010658264","0.5957399010658264","0.5957399010658264","0.547044575214386","0.547044575214386","0.547044575214386","0.20814739167690277","0.20814739167690277","0.20814739167690277"
"7829","1.1180737018585205","1.1180737018585205","1.1180737018585205","2.6085236072540283","2.6085236072540283","2.6085236072540283","0.1308393031358719","0.1308393031358719","0.1308393031358719","1.922708511352539","1.922708511352539","1.922708511352539","11.04765510559082","11.04765510559082","11.04765510559082","0.16241176426410675","0.16241176426410675","0.16241176426410675"
"7859","0.8804163336753845","0.8804163336753845","0.8804163336753845","0.6801841855049133","0.6801841855049133","0.6801841855049133","0.09951327741146088","0.09951327741146088","0.09951327741146088","0.5028054714202881","0.5028054714202881","0.5028054714202881","0.3796115815639496","0.3796115815639496","0.3796115815639496","0.15882831811904907","0.15882831811904907","0.15882831811904907"
"7889","1.1978075504302979","1.1978075504302979","1.1978075504302979","0.5289158225059509","0.5289158225059509","0.5289158225059509","0.11552902311086655","0.11552902311086655","0.11552902311086655","1.6919329166412354","1.6919329166412354","1.6919329166412354","0.6928008794784546","0.6928008794784546","0.6928008794784546","0.1613948941230774","0.1613948941230774","0.1613948941230774"
"7919","0.21096442639827728","0.21096442639827728","0.21096442639827728","0.2855450212955475","0.2855450212955475","0.2855450212955475","0.11252450942993164","0.11252450942993164","0.11252450942993164","0.4232679605484009","0.4232679605484009","0.4232679605484009","0.42503759264945984","0.42503759264945984","0.42503759264945984","0.20880672335624695","0.20880672335624695","0.20880672335624695"
"7949","0.3142792582511902","0.3142792582511902","0.3142792582511902","1.336335301399231","1.336335301399231","1.336335301399231","0.11426122486591339","0.11426122486591339","0.11426122486591339","0.6303855776786804","0.6303855776786804","0.6303855776786804","0.5858027338981628","0.5858027338981628","0.5858027338981628","0.15749934315681458","0.15749934315681458","0.15749934315681458"
"7979","0.8325015306472778","0.8325015306472778","0.8325015306472778","0.24219200015068054","0.24219200015068054","0.24219200015068054","0.10367172211408615","0.10367172211408615","0.10367172211408615","0.46840834617614746","0.46840834617614746","0.46840834617614746","0.4460998475551605","0.4460998475551605","0.4460998475551605","0.21519267559051514","0.21519267559051514","0.21519267559051514"
"8009","0.9039628505706787","0.9039628505706787","0.9039628505706787","0.9085015058517456","0.9085015058517456","0.9085015058517456","0.10524096339941025","0.10524096339941025","0.10524096339941025","0.692554771900177","0.692554771900177","0.692554771900177","1.287018060684204","1.287018060684204","1.287018060684204","0.17860406637191772","0.17860406637191772","0.17860406637191772"
"8039","0.2963874042034149","0.2963874042034149","0.2963874042034149","0.37139254808425903","0.37139254808425903","0.37139254808425903","0.089674212038517","0.089674212038517","0.089674212038517","0.4495195150375366","0.4495195150375366","0.4495195150375366","0.45051977038383484","0.45051977038383484","0.45051977038383484","0.16840316355228424","0.16840316355228424","0.16840316355228424"
"8069","0.25344645977020264","0.25344645977020264","0.25344645977020264","0.27058225870132446","0.27058225870132446","0.27058225870132446","0.12401421368122101","0.12401421368122101","0.12401421368122101","0.3998989760875702","0.3998989760875702","0.3998989760875702","0.4467865228652954","0.4467865228652954","0.4467865228652954","0.19304919242858887","0.19304919242858887","0.19304919242858887"
"8099","0.27289023995399475","0.27289023995399475","0.27289023995399475","0.33950260281562805","0.33950260281562805","0.33950260281562805","0.07348492741584778","0.07348492741584778","0.07348492741584778","0.5162079334259033","0.5162079334259033","0.5162079334259033","0.3917340040206909","0.3917340040206909","0.3917340040206909","0.13416752219200134","0.13416752219200134","0.13416752219200134"
"8129","0.37054648995399475","0.37054648995399475","0.37054648995399475","0.5245001316070557","0.5245001316070557","0.5245001316070557","0.14431680738925934","0.14431680738925934","0.14431680738925934","0.4936507046222687","0.4936507046222687","0.4936507046222687","0.4209529161453247","0.4209529161453247","0.4209529161453247","0.1886097490787506","0.1886097490787506","0.1886097490787506"
"8159","0.1795278936624527","0.1795278936624527","0.1795278936624527","0.49208006262779236","0.49208006262779236","0.49208006262779236","0.1174410805106163","0.1174410805106163","0.1174410805106163","0.40489938855171204","0.40489938855171204","0.40489938855171204","0.563386082649231","0.563386082649231","0.563386082649231","0.14858785271644592","0.14858785271644592","0.14858785271644592"
"8189","1.2920918464660645","1.2920918464660645","1.2920918464660645","4.962191581726074","4.962191581726074","4.962191581726074","0.09259030967950821","0.09259030967950821","0.09259030967950821","3.6561031341552734","3.6561031341552734","3.6561031341552734","8.145523071289062","8.145523071289062","8.145523071289062","0.17529506981372833","0.17529506981372833","0.17529506981372833"
"8219","0.5275033712387085","0.5275033712387085","0.5275033712387085","11.48833179473877","11.48833179473877","11.48833179473877","0.10903314501047134","0.10903314501047134","0.10903314501047134","0.9600189924240112","0.9600189924240112","0.9600189924240112","7.352266788482666","7.352266788482666","7.352266788482666","0.15574555099010468","0.15574555099010468","0.15574555099010468"
"8249","0.73997962474823","0.73997962474823","0.73997962474823","0.84816575050354","0.84816575050354","0.84816575050354","0.10107049345970154","0.10107049345970154","0.10107049345970154","0.5277887582778931","0.5277887582778931","0.5277887582778931","0.6951376795768738","0.6951376795768738","0.6951376795768738","0.169793963432312","0.169793963432312","0.169793963432312"
"8279","0.29269838333129883","0.29269838333129883","0.29269838333129883","0.3306982219219208","0.3306982219219208","0.3306982219219208","0.10152725130319595","0.10152725130319595","0.10152725130319595","0.6783642172813416","0.6783642172813416","0.6783642172813416","1.4397536516189575","1.4397536516189575","1.4397536516189575","0.18709035217761993","0.18709035217761993","0.18709035217761993"
"8309","0.23111943900585175","0.23111943900585175","0.23111943900585175","0.5959230661392212","0.5959230661392212","0.5959230661392212","0.15786635875701904","0.15786635875701904","0.15786635875701904","0.41686880588531494","0.41686880588531494","0.41686880588531494","0.3897721767425537","0.3897721767425537","0.3897721767425537","0.15768268704414368","0.15768268704414368","0.15768268704414368"
"8339","0.9584676623344421","0.9584676623344421","0.9584676623344421","2.882084608078003","2.882084608078003","2.882084608078003","0.12306729704141617","0.12306729704141617","0.12306729704141617","0.7344192266464233","0.7344192266464233","0.7344192266464233","0.9549135565757751","0.9549135565757751","0.9549135565757751","0.15850485861301422","0.15850485861301422","0.15850485861301422"
"8369","0.7270142436027527","0.7270142436027527","0.7270142436027527","2.027003049850464","2.027003049850464","2.027003049850464","0.1095893457531929","0.1095893457531929","0.1095893457531929","0.8586022257804871","0.8586022257804871","0.8586022257804871","2.652777671813965","2.652777671813965","2.652777671813965","0.1384778618812561","0.1384778618812561","0.1384778618812561"
"8399","0.29022523760795593","0.29022523760795593","0.29022523760795593","0.3586721420288086","0.3586721420288086","0.3586721420288086","0.07816386967897415","0.07816386967897415","0.07816386967897415","0.5875914692878723","0.5875914692878723","0.5875914692878723","0.5338588356971741","0.5338588356971741","0.5338588356971741","0.16462291777133942","0.16462291777133942","0.16462291777133942"
"8429","8.328707695007324","8.328707695007324","8.328707695007324","23.997682571411133","23.997682571411133","23.997682571411133","0.08790046721696854","0.08790046721696854","0.08790046721696854","4.817725658416748","4.817725658416748","4.817725658416748","34.88105392456055","34.88105392456055","34.88105392456055","0.20823417603969574","0.20823417603969574","0.20823417603969574"
"8459","0.3011459708213806","0.3011459708213806","0.3011459708213806","0.34389570355415344","0.34389570355415344","0.34389570355415344","0.11456649750471115","0.11456649750471115","0.11456649750471115","0.8578843474388123","0.8578843474388123","0.8578843474388123","0.46741190552711487","0.46741190552711487","0.46741190552711487","0.1627759486436844","0.1627759486436844","0.1627759486436844"
"8489","0.33364492654800415","0.33364492654800415","0.33364492654800415","0.3075462877750397","0.3075462877750397","0.3075462877750397","0.09288155287504196","0.09288155287504196","0.09288155287504196","0.5950853824615479","0.5950853824615479","0.5950853824615479","0.4252035319805145","0.4252035319805145","0.4252035319805145","0.15785883367061615","0.15785883367061615","0.15785883367061615"
"8519","0.7310932874679565","0.7310932874679565","0.7310932874679565","5.192749500274658","5.192749500274658","5.192749500274658","0.11290343850851059","0.11290343850851059","0.11290343850851059","1.0190855264663696","1.0190855264663696","1.0190855264663696","3.3699135780334473","3.3699135780334473","3.3699135780334473","0.16400985419750214","0.16400985419750214","0.16400985419750214"
"8549","0.2844298779964447","0.2844298779964447","0.2844298779964447","0.2607448995113373","0.2607448995113373","0.2607448995113373","0.10392922908067703","0.10392922908067703","0.10392922908067703","0.41777563095092773","0.41777563095092773","0.41777563095092773","1.0884150266647339","1.0884150266647339","1.0884150266647339","0.1365303248167038","0.1365303248167038","0.1365303248167038"
"8579","1.871523380279541","1.871523380279541","1.871523380279541","2.501150369644165","2.501150369644165","2.501150369644165","0.13257689774036407","0.13257689774036407","0.13257689774036407","1.3696757555007935","1.3696757555007935","1.3696757555007935","10.94083309173584","10.94083309173584","10.94083309173584","0.1657547950744629","0.1657547950744629","0.1657547950744629"
"8609","0.6101685762405396","0.6101685762405396","0.6101685762405396","1.235573649406433","1.235573649406433","1.235573649406433","0.10454797744750977","0.10454797744750977","0.10454797744750977","0.6480700373649597","0.6480700373649597","0.6480700373649597","0.5316428542137146","0.5316428542137146","0.5316428542137146","0.1700475662946701","0.1700475662946701","0.1700475662946701"
"8639","0.49656349420547485","0.49656349420547485","0.49656349420547485","0.3506045341491699","0.3506045341491699","0.3506045341491699","0.11921278387308121","0.11921278387308121","0.11921278387308121","0.5588643550872803","0.5588643550872803","0.5588643550872803","0.5703352093696594","0.5703352093696594","0.5703352093696594","0.18928027153015137","0.18928027153015137","0.18928027153015137"
"8669","0.19020068645477295","0.19020068645477295","0.19020068645477295","0.3140876889228821","0.3140876889228821","0.3140876889228821","0.11201433092355728","0.11201433092355728","0.11201433092355728","0.35212141275405884","0.35212141275405884","0.35212141275405884","0.43488189578056335","0.43488189578056335","0.43488189578056335","0.15823785960674286","0.15823785960674286","0.15823785960674286"
"8699","0.20569297671318054","0.20569297671318054","0.20569297671318054","0.5000501871109009","0.5000501871109009","0.5000501871109009","0.09551198780536652","0.09551198780536652","0.09551198780536652","0.4533405601978302","0.4533405601978302","0.4533405601978302","0.40039920806884766","0.40039920806884766","0.40039920806884766","0.15660201013088226","0.15660201013088226","0.15660201013088226"
"8729","0.5260109901428223","0.5260109901428223","0.5260109901428223","0.6267843246459961","0.6267843246459961","0.6267843246459961","0.10081733763217926","0.10081733763217926","0.10081733763217926","0.5729641318321228","0.5729641318321228","0.5729641318321228","0.7375662922859192","0.7375662922859192","0.7375662922859192","0.17800875008106232","0.17800875008106232","0.17800875008106232"
"8759","0.4034680128097534","0.4034680128097534","0.4034680128097534","0.527973473072052","0.527973473072052","0.527973473072052","0.09201040863990784","0.09201040863990784","0.09201040863990784","0.4072088599205017","0.4072088599205017","0.4072088599205017","0.7525407075881958","0.7525407075881958","0.7525407075881958","0.18334664404392242","0.18334664404392242","0.18334664404392242"
"8789","2.7558178901672363","2.7558178901672363","2.7558178901672363","7.085002422332764","7.085002422332764","7.085002422332764","0.08916383236646652","0.08916383236646652","0.08916383236646652","1.511238932609558","1.511238932609558","1.511238932609558","4.261874675750732","4.261874675750732","4.261874675750732","0.1656196564435959","0.1656196564435959","0.1656196564435959"
