"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"7529","49.68894958496094","49.68894958496094","49.68894958496094","37.041263580322266","37.041263580322266","37.041263580322266","14.316757202148438","14.316757202148438","14.316757202148438","49.73433303833008","49.73433303833008","49.73433303833008","37.07670211791992","37.07670211791992","37.07670211791992","14.048136711120605","14.048136711120605","14.048136711120605"
"7559","65.2687759399414","65.2687759399414","65.2687759399414","47.0125617980957","47.0125617980957","47.0125617980957","16.83275604248047","16.83275604248047","16.83275604248047","65.326904296875","65.326904296875","65.326904296875","47.05398178100586","47.05398178100586","47.05398178100586","16.301929473876953","16.301929473876953","16.301929473876953"
"7589","64.5551986694336","64.5551986694336","64.5551986694336","46.16145324707031","46.16145324707031","46.16145324707031","16.706995010375977","16.706995010375977","16.706995010375977","64.60919952392578","64.60919952392578","64.60919952392578","46.04537582397461","46.04537582397461","46.04537582397461","16.20297622680664","16.20297622680664","16.20297622680664"
"7619","72.5611572265625","72.5611572265625","72.5611572265625","42.23728561401367","42.23728561401367","42.23728561401367","14.164152145385742","14.164152145385742","14.164152145385742","72.6702651977539","72.6702651977539","72.6702651977539","42.164817810058594","42.164817810058594","42.164817810058594","13.6453218460083","13.6453218460083","13.6453218460083"
"7649","54.634803771972656","54.634803771972656","54.634803771972656","37.48367691040039","37.48367691040039","37.48367691040039","12.684493064880371","12.684493064880371","12.684493064880371","54.58720397949219","54.58720397949219","54.58720397949219","37.42129135131836","37.42129135131836","37.42129135131836","12.382973670959473","12.382973670959473","12.382973670959473"
"7679","54.77751922607422","54.77751922607422","54.77751922607422","35.35416793823242","35.35416793823242","35.35416793823242","12.289067268371582","12.289067268371582","12.289067268371582","54.718544006347656","54.718544006347656","54.718544006347656","35.43781280517578","35.43781280517578","35.43781280517578","11.980390548706055","11.980390548706055","11.980390548706055"
"7709","65.64396667480469","65.64396667480469","65.64396667480469","43.46551513671875","43.46551513671875","43.46551513671875","15.99353313446045","15.99353313446045","15.99353313446045","65.53590393066406","65.53590393066406","65.53590393066406","43.48594665527344","43.48594665527344","43.48594665527344","15.61629581451416","15.61629581451416","15.61629581451416"
"7739","60.04381561279297","60.04381561279297","60.04381561279297","46.219276428222656","46.219276428222656","46.219276428222656","16.63410186767578","16.63410186767578","16.63410186767578","59.81293869018555","59.81293869018555","59.81293869018555","46.33718490600586","46.33718490600586","46.33718490600586","16.342336654663086","16.342336654663086","16.342336654663086"
"7769","59.690242767333984","59.690242767333984","59.690242767333984","43.351463317871094","43.351463317871094","43.351463317871094","14.535415649414062","14.535415649414062","14.535415649414062","59.65190124511719","59.65190124511719","59.65190124511719","43.32017135620117","43.32017135620117","43.32017135620117","14.675981521606445","14.675981521606445","14.675981521606445"
"7799","66.34963989257812","66.34963989257812","66.34963989257812","46.04658126831055","46.04658126831055","46.04658126831055","16.2778263092041","16.2778263092041","16.2778263092041","66.46987915039062","66.46987915039062","66.46987915039062","46.16096115112305","46.16096115112305","46.16096115112305","15.9193115234375","15.9193115234375","15.9193115234375"
"7829","64.61258697509766","64.61258697509766","64.61258697509766","43.68073272705078","43.68073272705078","43.68073272705078","14.751456260681152","14.751456260681152","14.751456260681152","64.8208999633789","64.8208999633789","64.8208999633789","43.87031173706055","43.87031173706055","43.87031173706055","14.51551342010498","14.51551342010498","14.51551342010498"
"7859","59.2721061706543","59.2721061706543","59.2721061706543","39.84433364868164","39.84433364868164","39.84433364868164","13.864446640014648","13.864446640014648","13.864446640014648","59.275917053222656","59.275917053222656","59.275917053222656","39.7486457824707","39.7486457824707","39.7486457824707","13.60817813873291","13.60817813873291","13.60817813873291"
"7889","55.411293029785156","55.411293029785156","55.411293029785156","41.71649169921875","41.71649169921875","41.71649169921875","15.080634117126465","15.080634117126465","15.080634117126465","55.22148895263672","55.22148895263672","55.22148895263672","41.84052276611328","41.84052276611328","41.84052276611328","14.616806030273438","14.616806030273438","14.616806030273438"
"7919","63.1403694152832","63.1403694152832","63.1403694152832","47.54452133178711","47.54452133178711","47.54452133178711","17.13219451904297","17.13219451904297","17.13219451904297","63.202659606933594","63.202659606933594","63.202659606933594","47.54314422607422","47.54314422607422","47.54314422607422","16.586111068725586","16.586111068725586","16.586111068725586"
"7949","61.68400573730469","61.68400573730469","61.68400573730469","46.89151382446289","46.89151382446289","46.89151382446289","15.610029220581055","15.610029220581055","15.610029220581055","61.69376754760742","61.69376754760742","61.69376754760742","46.87615966796875","46.87615966796875","46.87615966796875","15.337468147277832","15.337468147277832","15.337468147277832"
"7979","57.986175537109375","57.986175537109375","57.986175537109375","41.43878936767578","41.43878936767578","41.43878936767578","15.410212516784668","15.410212516784668","15.410212516784668","58.00679397583008","58.00679397583008","58.00679397583008","41.46759033203125","41.46759033203125","41.46759033203125","15.11981201171875","15.11981201171875","15.11981201171875"
"8009","59.09099578857422","59.09099578857422","59.09099578857422","44.41172790527344","44.41172790527344","44.41172790527344","15.284013748168945","15.284013748168945","15.284013748168945","58.80550765991211","58.80550765991211","58.80550765991211","43.30347442626953","43.30347442626953","43.30347442626953","14.95528793334961","14.95528793334961","14.95528793334961"
"8039","56.12778091430664","56.12778091430664","56.12778091430664","40.17040252685547","40.17040252685547","40.17040252685547","13.96826171875","13.96826171875","13.96826171875","55.950008392333984","55.950008392333984","55.950008392333984","40.11470413208008","40.11470413208008","40.11470413208008","13.539892196655273","13.539892196655273","13.539892196655273"
"8069","59.80939483642578","59.80939483642578","59.80939483642578","45.14863967895508","45.14863967895508","45.14863967895508","18.238752365112305","18.238752365112305","18.238752365112305","59.8015022277832","59.8015022277832","59.8015022277832","45.1246337890625","45.1246337890625","45.1246337890625","17.90414047241211","17.90414047241211","17.90414047241211"
"8099","52.8976936340332","52.8976936340332","52.8976936340332","37.89458465576172","37.89458465576172","37.89458465576172","12.538723945617676","12.538723945617676","12.538723945617676","52.79546356201172","52.79546356201172","52.79546356201172","37.764122009277344","37.764122009277344","37.764122009277344","12.280012130737305","12.280012130737305","12.280012130737305"
"8129","61.41612243652344","61.41612243652344","61.41612243652344","45.591678619384766","45.591678619384766","45.591678619384766","15.99779987335205","15.99779987335205","15.99779987335205","61.435115814208984","61.435115814208984","61.435115814208984","45.71514129638672","45.71514129638672","45.71514129638672","15.564371109008789","15.564371109008789","15.564371109008789"
"8159","48.65950393676758","48.65950393676758","48.65950393676758","36.024051666259766","36.024051666259766","36.024051666259766","13.476174354553223","13.476174354553223","13.476174354553223","48.65843200683594","48.65843200683594","48.65843200683594","35.98150634765625","35.98150634765625","35.98150634765625","13.172136306762695","13.172136306762695","13.172136306762695"
"8189","57.47599792480469","57.47599792480469","57.47599792480469","44.325401306152344","44.325401306152344","44.325401306152344","14.557043075561523","14.557043075561523","14.557043075561523","57.42341995239258","57.42341995239258","57.42341995239258","40.942405700683594","40.942405700683594","40.942405700683594","13.923067092895508","13.923067092895508","13.923067092895508"
"8219","62.20726013183594","62.20726013183594","62.20726013183594","46.15887451171875","46.15887451171875","46.15887451171875","14.741549491882324","14.741549491882324","14.741549491882324","62.2309684753418","62.2309684753418","62.2309684753418","42.8181037902832","42.8181037902832","42.8181037902832","14.341780662536621","14.341780662536621","14.341780662536621"
"8249","57.59944152832031","57.59944152832031","57.59944152832031","40.677337646484375","40.677337646484375","40.677337646484375","14.75247859954834","14.75247859954834","14.75247859954834","57.66152572631836","57.66152572631836","57.66152572631836","40.85429000854492","40.85429000854492","40.85429000854492","14.766613006591797","14.766613006591797","14.766613006591797"
"8279","62.05400848388672","62.05400848388672","62.05400848388672","45.981689453125","45.981689453125","45.981689453125","16.268526077270508","16.268526077270508","16.268526077270508","61.95541000366211","61.95541000366211","61.95541000366211","46.084842681884766","46.084842681884766","46.084842681884766","15.924971580505371","15.924971580505371","15.924971580505371"
"8309","61.6766471862793","61.6766471862793","61.6766471862793","43.04020309448242","43.04020309448242","43.04020309448242","17.487150192260742","17.487150192260742","17.487150192260742","61.58725357055664","61.58725357055664","61.58725357055664","42.99265670776367","42.99265670776367","42.99265670776367","16.993995666503906","16.993995666503906","16.993995666503906"
"8339","56.615028381347656","56.615028381347656","56.615028381347656","40.24883270263672","40.24883270263672","40.24883270263672","13.961288452148438","13.961288452148438","13.961288452148438","56.55278015136719","56.55278015136719","56.55278015136719","40.37389373779297","40.37389373779297","40.37389373779297","13.736234664916992","13.736234664916992","13.736234664916992"
"8369","57.287967681884766","57.287967681884766","57.287967681884766","40.113834381103516","40.113834381103516","40.113834381103516","13.304283142089844","13.304283142089844","13.304283142089844","57.22175979614258","57.22175979614258","57.22175979614258","40.46201705932617","40.46201705932617","40.46201705932617","13.348512649536133","13.348512649536133","13.348512649536133"
"8399","58.5775260925293","58.5775260925293","58.5775260925293","41.90660095214844","41.90660095214844","41.90660095214844","14.323115348815918","14.323115348815918","14.323115348815918","58.50945281982422","58.50945281982422","58.50945281982422","41.89691162109375","41.89691162109375","41.89691162109375","14.271610260009766","14.271610260009766","14.271610260009766"
"8429","52.46249771118164","52.46249771118164","52.46249771118164","43.399452209472656","43.399452209472656","43.399452209472656","14.726174354553223","14.726174354553223","14.726174354553223","53.81871032714844","53.81871032714844","53.81871032714844","50.492225646972656","50.492225646972656","50.492225646972656","14.547443389892578","14.547443389892578","14.547443389892578"
"8459","65.34508514404297","65.34508514404297","65.34508514404297","49.01791763305664","49.01791763305664","49.01791763305664","18.26913833618164","18.26913833618164","18.26913833618164","65.33187103271484","65.33187103271484","65.33187103271484","48.84069061279297","48.84069061279297","48.84069061279297","17.765661239624023","17.765661239624023","17.765661239624023"
"8489","61.24383544921875","61.24383544921875","61.24383544921875","41.01817321777344","41.01817321777344","41.01817321777344","14.722590446472168","14.722590446472168","14.722590446472168","61.4335823059082","61.4335823059082","61.4335823059082","40.94788360595703","40.94788360595703","40.94788360595703","14.336591720581055","14.336591720581055","14.336591720581055"
"8519","57.54533004760742","57.54533004760742","57.54533004760742","41.78675842285156","41.78675842285156","41.78675842285156","16.0856876373291","16.0856876373291","16.0856876373291","57.36507797241211","57.36507797241211","57.36507797241211","42.179447174072266","42.179447174072266","42.179447174072266","15.636393547058105","15.636393547058105","15.636393547058105"
