"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"6509","91.76050567626953","91.76050567626953","91.76050567626953","49.27815628051758","49.27815628051758","49.27815628051758","16.472259521484375","16.472259521484375","16.472259521484375","91.98709869384766","91.98709869384766","91.98709869384766","49.11055374145508","49.11055374145508","49.11055374145508","15.983612060546875","15.983612060546875","15.983612060546875"
"6539","69.77001953125","69.77001953125","69.77001953125","47.07317352294922","47.07317352294922","47.07317352294922","16.512784957885742","16.512784957885742","16.512784957885742","69.69935607910156","69.69935607910156","69.69935607910156","47.02425765991211","47.02425765991211","47.02425765991211","16.04161262512207","16.04161262512207","16.04161262512207"
"6569","63.16613006591797","63.16613006591797","63.16613006591797","45.73918914794922","45.73918914794922","45.73918914794922","16.724079132080078","16.724079132080078","16.724079132080078","63.00613021850586","63.00613021850586","63.00613021850586","45.716941833496094","45.716941833496094","45.716941833496094","16.129837036132812","16.129837036132812","16.129837036132812"
"6599","62.674461364746094","62.674461364746094","62.674461364746094","44.60369110107422","44.60369110107422","44.60369110107422","16.98487091064453","16.98487091064453","16.98487091064453","62.51826095581055","62.51826095581055","62.51826095581055","44.66285705566406","44.66285705566406","44.66285705566406","16.395999908447266","16.395999908447266","16.395999908447266"
"6629","60.67642593383789","60.67642593383789","60.67642593383789","43.95806121826172","43.95806121826172","43.95806121826172","16.33212661743164","16.33212661743164","16.33212661743164","60.67808532714844","60.67808532714844","60.67808532714844","43.88839340209961","43.88839340209961","43.88839340209961","15.895438194274902","15.895438194274902","15.895438194274902"
"6659","74.41539001464844","74.41539001464844","74.41539001464844","47.005741119384766","47.005741119384766","47.005741119384766","15.679279327392578","15.679279327392578","15.679279327392578","74.2425308227539","74.2425308227539","74.2425308227539","46.996795654296875","46.996795654296875","46.996795654296875","15.162184715270996","15.162184715270996","15.162184715270996"
"6689","57.67780685424805","57.67780685424805","57.67780685424805","39.83633804321289","39.83633804321289","39.83633804321289","15.203906059265137","15.203906059265137","15.203906059265137","57.67391586303711","57.67391586303711","57.67391586303711","39.91295623779297","39.91295623779297","39.91295623779297","14.732328414916992","14.732328414916992","14.732328414916992"
"6719","61.45278549194336","61.45278549194336","61.45278549194336","43.93899917602539","43.93899917602539","43.93899917602539","16.87148094177246","16.87148094177246","16.87148094177246","61.483642578125","61.483642578125","61.483642578125","43.840667724609375","43.840667724609375","43.840667724609375","16.500898361206055","16.500898361206055","16.500898361206055"
"6749","81.1260757446289","81.1260757446289","81.1260757446289","44.086673736572266","44.086673736572266","44.086673736572266","15.090737342834473","15.090737342834473","15.090737342834473","80.96775817871094","80.96775817871094","80.96775817871094","44.05431365966797","44.05431365966797","44.05431365966797","14.54381275177002","14.54381275177002","14.54381275177002"
"6779","61.66108322143555","61.66108322143555","61.66108322143555","38.92790985107422","38.92790985107422","38.92790985107422","13.317083358764648","13.317083358764648","13.317083358764648","61.60353469848633","61.60353469848633","61.60353469848633","38.82915115356445","38.82915115356445","38.82915115356445","12.807255744934082","12.807255744934082","12.807255744934082"
"6809","61.87112808227539","61.87112808227539","61.87112808227539","42.85528564453125","42.85528564453125","42.85528564453125","16.2401123046875","16.2401123046875","16.2401123046875","61.83884048461914","61.83884048461914","61.83884048461914","42.86344528198242","42.86344528198242","42.86344528198242","15.909621238708496","15.909621238708496","15.909621238708496"
"6839","104.56514739990234","104.56514739990234","104.56514739990234","56.805908203125","56.805908203125","56.805908203125","19.556406021118164","19.556406021118164","19.556406021118164","105.30048370361328","105.30048370361328","105.30048370361328","56.62051773071289","56.62051773071289","56.62051773071289","18.87140655517578","18.87140655517578","18.87140655517578"
"6869","57.26205825805664","57.26205825805664","57.26205825805664","38.17538070678711","38.17538070678711","38.17538070678711","14.754168510437012","14.754168510437012","14.754168510437012","57.23106002807617","57.23106002807617","57.23106002807617","38.13837814331055","38.13837814331055","38.13837814331055","14.156200408935547","14.156200408935547","14.156200408935547"
"6899","66.21625518798828","66.21625518798828","66.21625518798828","50.525848388671875","50.525848388671875","50.525848388671875","17.46820831298828","17.46820831298828","17.46820831298828","65.96623992919922","65.96623992919922","65.96623992919922","53.02561569213867","53.02561569213867","53.02561569213867","17.26632308959961","17.26632308959961","17.26632308959961"
"6929","60.704383850097656","60.704383850097656","60.704383850097656","40.87785720825195","40.87785720825195","40.87785720825195","14.223941802978516","14.223941802978516","14.223941802978516","60.58769226074219","60.58769226074219","60.58769226074219","40.73975372314453","40.73975372314453","40.73975372314453","13.85488510131836","13.85488510131836","13.85488510131836"
"6959","60.849266052246094","60.849266052246094","60.849266052246094","41.836219787597656","41.836219787597656","41.836219787597656","14.72045612335205","14.72045612335205","14.72045612335205","60.83025360107422","60.83025360107422","60.83025360107422","41.70444107055664","41.70444107055664","41.70444107055664","14.201128959655762","14.201128959655762","14.201128959655762"
"6989","61.0682487487793","61.0682487487793","61.0682487487793","43.91184616088867","43.91184616088867","43.91184616088867","16.145524978637695","16.145524978637695","16.145524978637695","60.93318557739258","60.93318557739258","60.93318557739258","44.01716613769531","44.01716613769531","44.01716613769531","15.648640632629395","15.648640632629395","15.648640632629395"
"7019","61.77397155761719","61.77397155761719","61.77397155761719","43.993370056152344","43.993370056152344","43.993370056152344","15.147615432739258","15.147615432739258","15.147615432739258","61.74540328979492","61.74540328979492","61.74540328979492","44.16937255859375","44.16937255859375","44.16937255859375","14.656813621520996","14.656813621520996","14.656813621520996"
"7049","79.8892593383789","79.8892593383789","79.8892593383789","53.63108825683594","53.63108825683594","53.63108825683594","19.25048065185547","19.25048065185547","19.25048065185547","79.8545150756836","79.8545150756836","79.8545150756836","53.71348571777344","53.71348571777344","53.71348571777344","18.630136489868164","18.630136489868164","18.630136489868164"
"7079","60.87234115600586","60.87234115600586","60.87234115600586","41.50539016723633","41.50539016723633","41.50539016723633","13.89942741394043","13.89942741394043","13.89942741394043","60.73428726196289","60.73428726196289","60.73428726196289","41.393028259277344","41.393028259277344","41.393028259277344","13.637996673583984","13.637996673583984","13.637996673583984"
"7109","58.71249771118164","58.71249771118164","58.71249771118164","40.94361114501953","40.94361114501953","40.94361114501953","15.168415069580078","15.168415069580078","15.168415069580078","58.71630859375","58.71630859375","58.71630859375","40.90771484375","40.90771484375","40.90771484375","14.64840030670166","14.64840030670166","14.64840030670166"
"7139","60.370487213134766","60.370487213134766","60.370487213134766","44.06357192993164","44.06357192993164","44.06357192993164","15.925826072692871","15.925826072692871","15.925826072692871","60.26319122314453","60.26319122314453","60.26319122314453","44.09634780883789","44.09634780883789","44.09634780883789","15.651164054870605","15.651164054870605","15.651164054870605"
"7169","60.67676544189453","60.67676544189453","60.67676544189453","42.97750473022461","42.97750473022461","42.97750473022461","16.811187744140625","16.811187744140625","16.811187744140625","60.64783477783203","60.64783477783203","60.64783477783203","43.04507064819336","43.04507064819336","43.04507064819336","16.42797088623047","16.42797088623047","16.42797088623047"
"7199","59.62104797363281","59.62104797363281","59.62104797363281","39.82493209838867","39.82493209838867","39.82493209838867","13.94704818725586","13.94704818725586","13.94704818725586","59.54764938354492","59.54764938354492","59.54764938354492","39.76201629638672","39.76201629638672","39.76201629638672","13.63656997680664","13.63656997680664","13.63656997680664"
"7229","59.29323196411133","59.29323196411133","59.29323196411133","42.11852264404297","42.11852264404297","42.11852264404297","13.44729995727539","13.44729995727539","13.44729995727539","59.35634231567383","59.35634231567383","59.35634231567383","42.09690856933594","42.09690856933594","42.09690856933594","13.06406307220459","13.06406307220459","13.06406307220459"
"7259","73.64334106445312","73.64334106445312","73.64334106445312","46.3779182434082","46.3779182434082","46.3779182434082","16.409170150756836","16.409170150756836","16.409170150756836","73.83232879638672","73.83232879638672","73.83232879638672","44.86402130126953","44.86402130126953","44.86402130126953","15.669239044189453","15.669239044189453","15.669239044189453"
"7289","57.829383850097656","57.829383850097656","57.829383850097656","42.59967041015625","42.59967041015625","42.59967041015625","16.250043869018555","16.250043869018555","16.250043869018555","57.61985397338867","57.61985397338867","57.61985397338867","42.57005310058594","42.57005310058594","42.57005310058594","15.751903533935547","15.751903533935547","15.751903533935547"
"7319","59.429832458496094","59.429832458496094","59.429832458496094","37.49151611328125","37.49151611328125","37.49151611328125","13.765446662902832","13.765446662902832","13.765446662902832","59.30065155029297","59.30065155029297","59.30065155029297","37.4758415222168","37.4758415222168","37.4758415222168","13.317333221435547","13.317333221435547","13.317333221435547"
"7349","59.58651351928711","59.58651351928711","59.58651351928711","43.78349685668945","43.78349685668945","43.78349685668945","17.716264724731445","17.716264724731445","17.716264724731445","59.56767272949219","59.56767272949219","59.56767272949219","43.84311294555664","43.84311294555664","43.84311294555664","17.63075828552246","17.63075828552246","17.63075828552246"
"7379","50.922176361083984","50.922176361083984","50.922176361083984","34.91749954223633","34.91749954223633","34.91749954223633","14.42819881439209","14.42819881439209","14.42819881439209","50.94100570678711","50.94100570678711","50.94100570678711","34.7667236328125","34.7667236328125","34.7667236328125","13.81790542602539","13.81790542602539","13.81790542602539"
"7409","60.25735092163086","60.25735092163086","60.25735092163086","41.646240234375","41.646240234375","41.646240234375","13.906397819519043","13.906397819519043","13.906397819519043","60.23238754272461","60.23238754272461","60.23238754272461","41.50818634033203","41.50818634033203","41.50818634033203","13.514260292053223","13.514260292053223","13.514260292053223"
"7439","62.283973693847656","62.283973693847656","62.283973693847656","40.78081130981445","40.78081130981445","40.78081130981445","15.010088920593262","15.010088920593262","15.010088920593262","62.26091766357422","62.26091766357422","62.26091766357422","40.80785369873047","40.80785369873047","40.80785369873047","14.48062801361084","14.48062801361084","14.48062801361084"
"7469","57.129661560058594","57.129661560058594","57.129661560058594","40.13457489013672","40.13457489013672","40.13457489013672","14.909257888793945","14.909257888793945","14.909257888793945","57.048377990722656","57.048377990722656","57.048377990722656","40.14677810668945","40.14677810668945","40.14677810668945","14.513994216918945","14.513994216918945","14.513994216918945"
"7499","62.73739242553711","62.73739242553711","62.73739242553711","44.97768020629883","44.97768020629883","44.97768020629883","17.289316177368164","17.289316177368164","17.289316177368164","62.78704833984375","62.78704833984375","62.78704833984375","44.899017333984375","44.899017333984375","44.899017333984375","16.446044921875","16.446044921875","16.446044921875"
