"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"6269","0.7172580361366272","0.7172580361366272","0.7172580361366272","1.574148178100586","1.574148178100586","1.574148178100586","0.18634219467639923","0.18634219467639923","0.18634219467639923","1.386301875114441","1.386301875114441","1.386301875114441","1.5739904642105103","1.5739904642105103","1.5739904642105103","0.2183770388364792","0.2183770388364792","0.2183770388364792"
"6299","1.015606164932251","1.015606164932251","1.015606164932251","1.6059365272521973","1.6059365272521973","1.6059365272521973","0.17670787870883942","0.17670787870883942","0.17670787870883942","1.590720295906067","1.590720295906067","1.590720295906067","1.4288885593414307","1.4288885593414307","1.4288885593414307","0.21947801113128662","0.21947801113128662","0.21947801113128662"
"6329","0.6320451498031616","0.6320451498031616","0.6320451498031616","0.6705831289291382","0.6705831289291382","0.6705831289291382","0.19593539834022522","0.19593539834022522","0.19593539834022522","1.8842124938964844","1.8842124938964844","1.8842124938964844","0.8158528804779053","0.8158528804779053","0.8158528804779053","0.2255660742521286","0.2255660742521286","0.2255660742521286"
"6359","4.286121845245361","4.286121845245361","4.286121845245361","18.522411346435547","18.522411346435547","18.522411346435547","0.17261706292629242","0.17261706292629242","0.17261706292629242","3.106182813644409","3.106182813644409","3.106182813644409","16.872631072998047","16.872631072998047","16.872631072998047","0.17430956661701202","0.17430956661701202","0.17430956661701202"
"6389","0.32440027594566345","0.32440027594566345","0.32440027594566345","0.4264809787273407","0.4264809787273407","0.4264809787273407","0.12958131730556488","0.12958131730556488","0.12958131730556488","0.9984875321388245","0.9984875321388245","0.9984875321388245","0.608103334903717","0.608103334903717","0.608103334903717","0.18722952902317047","0.18722952902317047","0.18722952902317047"
"6419","0.2523346543312073","0.2523346543312073","0.2523346543312073","0.3944126069545746","0.3944126069545746","0.3944126069545746","0.16247805953025818","0.16247805953025818","0.16247805953025818","1.0078659057617188","1.0078659057617188","1.0078659057617188","0.5976927280426025","0.5976927280426025","0.5976927280426025","0.19341586530208588","0.19341586530208588","0.19341586530208588"
"6449","0.44917574524879456","0.44917574524879456","0.44917574524879456","0.7128230333328247","0.7128230333328247","0.7128230333328247","0.1273161917924881","0.1273161917924881","0.1273161917924881","0.9359317421913147","0.9359317421913147","0.9359317421913147","0.7923990488052368","0.7923990488052368","0.7923990488052368","0.18146081268787384","0.18146081268787384","0.18146081268787384"
"6479","0.4971812963485718","0.4971812963485718","0.4971812963485718","0.43004247546195984","0.43004247546195984","0.43004247546195984","0.12126535922288895","0.12126535922288895","0.12126535922288895","0.8861269950866699","0.8861269950866699","0.8861269950866699","0.8303713798522949","0.8303713798522949","0.8303713798522949","0.22105486690998077","0.22105486690998077","0.22105486690998077"
"6509","0.6963766813278198","0.6963766813278198","0.6963766813278198","0.4713129699230194","0.4713129699230194","0.4713129699230194","0.1548684537410736","0.1548684537410736","0.1548684537410736","1.5031198263168335","1.5031198263168335","1.5031198263168335","0.6950450539588928","0.6950450539588928","0.6950450539588928","0.20985354483127594","0.20985354483127594","0.20985354483127594"
"6539","0.3607819676399231","0.3607819676399231","0.3607819676399231","0.2871650159358978","0.2871650159358978","0.2871650159358978","0.17438411712646484","0.17438411712646484","0.17438411712646484","1.0366718769073486","1.0366718769073486","1.0366718769073486","0.5869433283805847","0.5869433283805847","0.5869433283805847","0.18885748088359833","0.18885748088359833","0.18885748088359833"
"6569","0.5253080129623413","0.5253080129623413","0.5253080129623413","0.8677897453308105","0.8677897453308105","0.8677897453308105","0.1095973551273346","0.1095973551273346","0.1095973551273346","1.234019160270691","1.234019160270691","1.234019160270691","2.984389066696167","2.984389066696167","2.984389066696167","0.17655406892299652","0.17655406892299652","0.17655406892299652"
"6599","0.4059763252735138","0.4059763252735138","0.4059763252735138","0.3570716679096222","0.3570716679096222","0.3570716679096222","0.1479319930076599","0.1479319930076599","0.1479319930076599","0.8549801707267761","0.8549801707267761","0.8549801707267761","0.607129693031311","0.607129693031311","0.607129693031311","0.1969858705997467","0.1969858705997467","0.1969858705997467"
"6629","0.4552743434906006","0.4552743434906006","0.4552743434906006","0.6262044906616211","0.6262044906616211","0.6262044906616211","0.14046688377857208","0.14046688377857208","0.14046688377857208","0.9542012810707092","0.9542012810707092","0.9542012810707092","1.1602439880371094","1.1602439880371094","1.1602439880371094","0.18301916122436523","0.18301916122436523","0.18301916122436523"
"6659","0.739665687084198","0.739665687084198","0.739665687084198","0.4783276319503784","0.4783276319503784","0.4783276319503784","0.12042909115552902","0.12042909115552902","0.12042909115552902","1.2049572467803955","1.2049572467803955","1.2049572467803955","0.6434928774833679","0.6434928774833679","0.6434928774833679","0.201438769698143","0.201438769698143","0.201438769698143"
"6689","0.38328805565834045","0.38328805565834045","0.38328805565834045","0.23682990670204163","0.23682990670204163","0.23682990670204163","0.13724182546138763","0.13724182546138763","0.13724182546138763","0.8474251627922058","0.8474251627922058","0.8474251627922058","0.4681396484375","0.4681396484375","0.4681396484375","0.17482703924179077","0.17482703924179077","0.17482703924179077"
"6719","0.3657777011394501","0.3657777011394501","0.3657777011394501","0.3017148971557617","0.3017148971557617","0.3017148971557617","0.13300973176956177","0.13300973176956177","0.13300973176956177","0.8022421002388","0.8022421002388","0.8022421002388","0.5586863160133362","0.5586863160133362","0.5586863160133362","0.19890718162059784","0.19890718162059784","0.19890718162059784"
"6749","0.7579470872879028","0.7579470872879028","0.7579470872879028","0.7966808676719666","0.7966808676719666","0.7966808676719666","0.13803666830062866","0.13803666830062866","0.13803666830062866","1.5323522090911865","1.5323522090911865","1.5323522090911865","1.2973512411117554","1.2973512411117554","1.2973512411117554","0.19180923700332642","0.19180923700332642","0.19180923700332642"
"6779","0.419929563999176","0.419929563999176","0.419929563999176","0.48771849274635315","0.48771849274635315","0.48771849274635315","0.10115090757608414","0.10115090757608414","0.10115090757608414","1.0804120302200317","1.0804120302200317","1.0804120302200317","0.5813328623771667","0.5813328623771667","0.5813328623771667","0.1673470288515091","0.1673470288515091","0.1673470288515091"
"6809","0.4110780656337738","0.4110780656337738","0.4110780656337738","0.4125966429710388","0.4125966429710388","0.4125966429710388","0.1472814679145813","0.1472814679145813","0.1472814679145813","0.8238433599472046","0.8238433599472046","0.8238433599472046","0.63210529088974","0.63210529088974","0.63210529088974","0.19896072149276733","0.19896072149276733","0.19896072149276733"
"6839","2.062501907348633","2.062501907348633","2.062501907348633","0.4386850595474243","0.4386850595474243","0.4386850595474243","0.12581607699394226","0.12581607699394226","0.12581607699394226","3.0933477878570557","3.0933477878570557","3.0933477878570557","0.8791940212249756","0.8791940212249756","0.8791940212249756","0.2114941030740738","0.2114941030740738","0.2114941030740738"
"6869","0.44092604517936707","0.44092604517936707","0.44092604517936707","0.47337958216667175","0.47337958216667175","0.47337958216667175","0.1127132996916771","0.1127132996916771","0.1127132996916771","1.0312408208847046","1.0312408208847046","1.0312408208847046","0.47690722346305847","0.47690722346305847","0.47690722346305847","0.17641735076904297","0.17641735076904297","0.17641735076904297"
"6899","2.605654001235962","2.605654001235962","2.605654001235962","2.6879985332489014","2.6879985332489014","2.6879985332489014","0.16749808192253113","0.16749808192253113","0.16749808192253113","1.665191411972046","1.665191411972046","1.665191411972046","21.475078582763672","21.475078582763672","21.475078582763672","0.2058669924736023","0.2058669924736023","0.2058669924736023"
"6929","0.25104671716690063","0.25104671716690063","0.25104671716690063","0.24326269328594208","0.24326269328594208","0.24326269328594208","0.17098365724086761","0.17098365724086761","0.17098365724086761","0.7330410480499268","0.7330410480499268","0.7330410480499268","0.5147961378097534","0.5147961378097534","0.5147961378097534","0.16577836871147156","0.16577836871147156","0.16577836871147156"
"6959","0.3802689015865326","0.3802689015865326","0.3802689015865326","0.3348492980003357","0.3348492980003357","0.3348492980003357","0.11094942688941956","0.11094942688941956","0.11094942688941956","0.690092146396637","0.690092146396637","0.690092146396637","0.5638943910598755","0.5638943910598755","0.5638943910598755","0.15883585810661316","0.15883585810661316","0.15883585810661316"
"6989","0.37959250807762146","0.37959250807762146","0.37959250807762146","0.3844830095767975","0.3844830095767975","0.3844830095767975","0.14869831502437592","0.14869831502437592","0.14869831502437592","0.7460008859634399","0.7460008859634399","0.7460008859634399","0.5094761252403259","0.5094761252403259","0.5094761252403259","0.1866445094347","0.1866445094347","0.1866445094347"
"7019","1.2266536951065063","1.2266536951065063","1.2266536951065063","0.8218985795974731","0.8218985795974731","0.8218985795974731","0.14202535152435303","0.14202535152435303","0.14202535152435303","1.0032879114151","1.0032879114151","1.0032879114151","0.9290636777877808","0.9290636777877808","0.9290636777877808","0.18040558695793152","0.18040558695793152","0.18040558695793152"
"7049","0.4817081391811371","0.4817081391811371","0.4817081391811371","0.31344836950302124","0.31344836950302124","0.31344836950302124","0.15710169076919556","0.15710169076919556","0.15710169076919556","0.9978102445602417","0.9978102445602417","0.9978102445602417","0.5555800795555115","0.5555800795555115","0.5555800795555115","0.22902922332286835","0.22902922332286835","0.22902922332286835"
"7079","0.29602187871932983","0.29602187871932983","0.29602187871932983","0.2859704792499542","0.2859704792499542","0.2859704792499542","0.12324964255094528","0.12324964255094528","0.12324964255094528","0.675919771194458","0.675919771194458","0.675919771194458","0.45101553201675415","0.45101553201675415","0.45101553201675415","0.15283897519111633","0.15283897519111633","0.15283897519111633"
"7109","0.5154037475585938","0.5154037475585938","0.5154037475585938","1.2798324823379517","1.2798324823379517","1.2798324823379517","0.09832296520471573","0.09832296520471573","0.09832296520471573","0.6963635087013245","0.6963635087013245","0.6963635087013245","0.9727431535720825","0.9727431535720825","0.9727431535720825","0.1845066249370575","0.1845066249370575","0.1845066249370575"
"7139","0.53908371925354","0.53908371925354","0.53908371925354","0.5631442070007324","0.5631442070007324","0.5631442070007324","0.12329591810703278","0.12329591810703278","0.12329591810703278","0.670417070388794","0.670417070388794","0.670417070388794","0.6832799911499023","0.6832799911499023","0.6832799911499023","0.1678229123353958","0.1678229123353958","0.1678229123353958"
"7169","0.5124182105064392","0.5124182105064392","0.5124182105064392","1.1052511930465698","1.1052511930465698","1.1052511930465698","0.12091153860092163","0.12091153860092163","0.12091153860092163","0.7918232083320618","0.7918232083320618","0.7918232083320618","0.6446553468704224","0.6446553468704224","0.6446553468704224","0.18427646160125732","0.18427646160125732","0.18427646160125732"
"7199","0.3779386878013611","0.3779386878013611","0.3779386878013611","0.26636552810668945","0.26636552810668945","0.26636552810668945","0.10848449170589447","0.10848449170589447","0.10848449170589447","0.6322575807571411","0.6322575807571411","0.6322575807571411","0.5449908971786499","0.5449908971786499","0.5449908971786499","0.1765729933977127","0.1765729933977127","0.1765729933977127"
"7229","0.5248932838439941","0.5248932838439941","0.5248932838439941","0.37114816904067993","0.37114816904067993","0.37114816904067993","0.10246904194355011","0.10246904194355011","0.10246904194355011","0.7139190435409546","0.7139190435409546","0.7139190435409546","0.915912926197052","0.915912926197052","0.915912926197052","0.15933860838413239","0.15933860838413239","0.15933860838413239"
"7259","1.9419621229171753","1.9419621229171753","1.9419621229171753","4.138215065002441","4.138215065002441","4.138215065002441","0.12990997731685638","0.12990997731685638","0.12990997731685638","5.268136024475098","5.268136024475098","5.268136024475098","11.626147270202637","11.626147270202637","11.626147270202637","0.1824471801519394","0.1824471801519394","0.1824471801519394"
"7289","0.5005435943603516","0.5005435943603516","0.5005435943603516","0.34150999784469604","0.34150999784469604","0.34150999784469604","0.1283193975687027","0.1283193975687027","0.1283193975687027","0.8569296002388","0.8569296002388","0.8569296002388","0.6902154684066772","0.6902154684066772","0.6902154684066772","0.17271804809570312","0.17271804809570312","0.17271804809570312"
"7319","0.34219688177108765","0.34219688177108765","0.34219688177108765","0.19572074711322784","0.19572074711322784","0.19572074711322784","0.10187897086143494","0.10187897086143494","0.10187897086143494","0.5861634612083435","0.5861634612083435","0.5861634612083435","0.4438919723033905","0.4438919723033905","0.4438919723033905","0.14662857353687286","0.14662857353687286","0.14662857353687286"
"7349","0.5187639594078064","0.5187639594078064","0.5187639594078064","0.5366660356521606","0.5366660356521606","0.5366660356521606","0.11427947878837585","0.11427947878837585","0.11427947878837585","0.7235987782478333","0.7235987782478333","0.7235987782478333","0.7311908006668091","0.7311908006668091","0.7311908006668091","0.2086641639471054","0.2086641639471054","0.2086641639471054"
