"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"6389","0.35348600149154663","0.35348600149154663","0.35348600149154663","0.33309227228164673","0.33309227228164673","0.33309227228164673","0.15906241536140442","0.15906241536140442","0.15906241536140442","0.9973016381263733","0.9973016381263733","0.9973016381263733","0.7182351350784302","0.7182351350784302","0.7182351350784302","0.22654733061790466","0.22654733061790466","0.22654733061790466"
"6419","1.332185983657837","1.332185983657837","1.332185983657837","0.2890467047691345","0.2890467047691345","0.2890467047691345","0.1321912556886673","0.1321912556886673","0.1321912556886673","1.0050735473632812","1.0050735473632812","1.0050735473632812","0.540279746055603","0.540279746055603","0.540279746055603","0.35764646530151367","0.35764646530151367","0.35764646530151367"
"6449","0.3345922827720642","0.3345922827720642","0.3345922827720642","0.6591346859931946","0.6591346859931946","0.6591346859931946","0.12641641497612","0.12641641497612","0.12641641497612","0.9389629364013672","0.9389629364013672","0.9389629364013672","0.68387371301651","0.68387371301651","0.68387371301651","0.19860781729221344","0.19860781729221344","0.19860781729221344"
"6479","0.31448647379875183","0.31448647379875183","0.31448647379875183","0.493619829416275","0.493619829416275","0.493619829416275","0.19859962165355682","0.19859962165355682","0.19859962165355682","0.8829510807991028","0.8829510807991028","0.8829510807991028","0.5907411575317383","0.5907411575317383","0.5907411575317383","0.183135986328125","0.183135986328125","0.183135986328125"
"6509","0.626363217830658","0.626363217830658","0.626363217830658","0.4306700825691223","0.4306700825691223","0.4306700825691223","0.1500433385372162","0.1500433385372162","0.1500433385372162","1.4837058782577515","1.4837058782577515","1.4837058782577515","0.7136250138282776","0.7136250138282776","0.7136250138282776","0.19379077851772308","0.19379077851772308","0.19379077851772308"
"6539","0.4508987069129944","0.4508987069129944","0.4508987069129944","0.35861936211586","0.35861936211586","0.35861936211586","0.19081348180770874","0.19081348180770874","0.19081348180770874","1.0389872789382935","1.0389872789382935","1.0389872789382935","0.5593253374099731","0.5593253374099731","0.5593253374099731","0.19848960638046265","0.19848960638046265","0.19848960638046265"
"6569","0.5317742824554443","0.5317742824554443","0.5317742824554443","0.5870112776756287","0.5870112776756287","0.5870112776756287","0.1527545005083084","0.1527545005083084","0.1527545005083084","1.2443269491195679","1.2443269491195679","1.2443269491195679","2.8604211807250977","2.8604211807250977","2.8604211807250977","0.1804838478565216","0.1804838478565216","0.1804838478565216"
"6599","0.3407651484012604","0.3407651484012604","0.3407651484012604","0.3995300233364105","0.3995300233364105","0.3995300233364105","0.14024148881435394","0.14024148881435394","0.14024148881435394","0.905954122543335","0.905954122543335","0.905954122543335","0.7323256731033325","0.7323256731033325","0.7323256731033325","0.22863894701004028","0.22863894701004028","0.22863894701004028"
"6629","0.35272666811943054","0.35272666811943054","0.35272666811943054","1.3144677877426147","1.3144677877426147","1.3144677877426147","0.1551346629858017","0.1551346629858017","0.1551346629858017","1.0490833520889282","1.0490833520889282","1.0490833520889282","0.987578272819519","0.987578272819519","0.987578272819519","0.20202025771141052","0.20202025771141052","0.20202025771141052"
"6659","0.5809017419815063","0.5809017419815063","0.5809017419815063","0.7216875553131104","0.7216875553131104","0.7216875553131104","0.14383380115032196","0.14383380115032196","0.14383380115032196","1.1519919633865356","1.1519919633865356","1.1519919633865356","0.8439462184906006","0.8439462184906006","0.8439462184906006","0.21000607311725616","0.21000607311725616","0.21000607311725616"
"6689","0.29786279797554016","0.29786279797554016","0.29786279797554016","0.2641361951828003","0.2641361951828003","0.2641361951828003","0.13119223713874817","0.13119223713874817","0.13119223713874817","0.8318522572517395","0.8318522572517395","0.8318522572517395","0.4744677245616913","0.4744677245616913","0.4744677245616913","0.20479583740234375","0.20479583740234375","0.20479583740234375"
"6719","0.3086417615413666","0.3086417615413666","0.3086417615413666","0.4864606261253357","0.4864606261253357","0.4864606261253357","0.14996859431266785","0.14996859431266785","0.14996859431266785","0.7865638732910156","0.7865638732910156","0.7865638732910156","0.5811629295349121","0.5811629295349121","0.5811629295349121","0.19658660888671875","0.19658660888671875","0.19658660888671875"
"6749","1.530722975730896","1.530722975730896","1.530722975730896","1.62822425365448","1.62822425365448","1.62822425365448","0.11264009028673172","0.11264009028673172","0.11264009028673172","1.613031268119812","1.613031268119812","1.613031268119812","1.133867621421814","1.133867621421814","1.133867621421814","0.15531668066978455","0.15531668066978455","0.15531668066978455"
"6779","0.4876711964607239","0.4876711964607239","0.4876711964607239","0.5755727887153625","0.5755727887153625","0.5755727887153625","0.12010008841753006","0.12010008841753006","0.12010008841753006","1.0829695463180542","1.0829695463180542","1.0829695463180542","0.5224713683128357","0.5224713683128357","0.5224713683128357","0.16313739120960236","0.16313739120960236","0.16313739120960236"
"6809","0.5202603936195374","0.5202603936195374","0.5202603936195374","0.395182341337204","0.395182341337204","0.395182341337204","0.13502727448940277","0.13502727448940277","0.13502727448940277","0.8498544692993164","0.8498544692993164","0.8498544692993164","0.8455901145935059","0.8455901145935059","0.8455901145935059","0.21805962920188904","0.21805962920188904","0.21805962920188904"
"6839","0.7948682904243469","0.7948682904243469","0.7948682904243469","0.42809584736824036","0.42809584736824036","0.42809584736824036","0.1361832618713379","0.1361832618713379","0.1361832618713379","3.1639764308929443","3.1639764308929443","3.1639764308929443","0.812031090259552","0.812031090259552","0.812031090259552","0.2500157952308655","0.2500157952308655","0.2500157952308655"
"6869","0.3842412531375885","0.3842412531375885","0.3842412531375885","0.4185791611671448","0.4185791611671448","0.4185791611671448","0.1428079903125763","0.1428079903125763","0.1428079903125763","1.031097650527954","1.031097650527954","1.031097650527954","0.4912746250629425","0.4912746250629425","0.4912746250629425","0.20311495661735535","0.20311495661735535","0.20311495661735535"
"6899","4.270257472991943","4.270257472991943","4.270257472991943","3.364579439163208","3.364579439163208","3.364579439163208","0.15740615129470825","0.15740615129470825","0.15740615129470825","4.609200477600098","4.609200477600098","4.609200477600098","3.58577823638916","3.58577823638916","3.58577823638916","0.19441130757331848","0.19441130757331848","0.19441130757331848"
"6929","0.39100149273872375","0.39100149273872375","0.39100149273872375","0.3049379587173462","0.3049379587173462","0.3049379587173462","0.11327280104160309","0.11327280104160309","0.11327280104160309","0.9019969701766968","0.9019969701766968","0.9019969701766968","0.44856908917427063","0.44856908917427063","0.44856908917427063","0.16680705547332764","0.16680705547332764","0.16680705547332764"
"6959","0.48285675048828125","0.48285675048828125","0.48285675048828125","0.4570736885070801","0.4570736885070801","0.4570736885070801","0.11508945375680923","0.11508945375680923","0.11508945375680923","0.7769647240638733","0.7769647240638733","0.7769647240638733","0.7891566157341003","0.7891566157341003","0.7891566157341003","0.15601350367069244","0.15601350367069244","0.15601350367069244"
"6989","0.44410964846611023","0.44410964846611023","0.44410964846611023","0.4381933808326721","0.4381933808326721","0.4381933808326721","0.12917746603488922","0.12917746603488922","0.12917746603488922","0.6749774813652039","0.6749774813652039","0.6749774813652039","0.5106102824211121","0.5106102824211121","0.5106102824211121","0.1789213865995407","0.1789213865995407","0.1789213865995407"
"7019","0.8433331251144409","0.8433331251144409","0.8433331251144409","1.6897835731506348","1.6897835731506348","1.6897835731506348","0.1065472960472107","0.1065472960472107","0.1065472960472107","1.0843216180801392","1.0843216180801392","1.0843216180801392","0.9399453401565552","0.9399453401565552","0.9399453401565552","0.17261642217636108","0.17261642217636108","0.17261642217636108"
"7049","0.3258008360862732","0.3258008360862732","0.3258008360862732","0.32779330015182495","0.32779330015182495","0.32779330015182495","0.12176232039928436","0.12176232039928436","0.12176232039928436","1.010336995124817","1.010336995124817","1.010336995124817","0.5688348412513733","0.5688348412513733","0.5688348412513733","0.20692545175552368","0.20692545175552368","0.20692545175552368"
"7079","0.42596715688705444","0.42596715688705444","0.42596715688705444","0.24990035593509674","0.24990035593509674","0.24990035593509674","0.11392312496900558","0.11392312496900558","0.11392312496900558","0.7044105529785156","0.7044105529785156","0.7044105529785156","0.43721804022789","0.43721804022789","0.43721804022789","0.1496574729681015","0.1496574729681015","0.1496574729681015"
"7109","1.6772624254226685","1.6772624254226685","1.6772624254226685","1.4464406967163086","1.4464406967163086","1.4464406967163086","0.13632987439632416","0.13632987439632416","0.13632987439632416","0.7687216997146606","0.7687216997146606","0.7687216997146606","0.947019636631012","0.947019636631012","0.947019636631012","0.18432365357875824","0.18432365357875824","0.18432365357875824"
"7139","0.5760323405265808","0.5760323405265808","0.5760323405265808","0.47713881731033325","0.47713881731033325","0.47713881731033325","0.12823162972927094","0.12823162972927094","0.12823162972927094","0.6861867308616638","0.6861867308616638","0.6861867308616638","0.7687552571296692","0.7687552571296692","0.7687552571296692","0.17584183812141418","0.17584183812141418","0.17584183812141418"
"7169","0.798796534538269","0.798796534538269","0.798796534538269","0.4875849783420563","0.4875849783420563","0.4875849783420563","0.11675132811069489","0.11675132811069489","0.11675132811069489","0.8229341506958008","0.8229341506958008","0.8229341506958008","0.5913397669792175","0.5913397669792175","0.5913397669792175","0.17587405443191528","0.17587405443191528","0.17587405443191528"
"7199","0.25552836060523987","0.25552836060523987","0.25552836060523987","0.4880433976650238","0.4880433976650238","0.4880433976650238","0.12302336096763611","0.12302336096763611","0.12302336096763611","0.5906969904899597","0.5906969904899597","0.5906969904899597","0.4774414598941803","0.4774414598941803","0.4774414598941803","0.156500443816185","0.156500443816185","0.156500443816185"
"7229","0.5286822319030762","0.5286822319030762","0.5286822319030762","1.4482388496398926","1.4482388496398926","1.4482388496398926","0.10630321502685547","0.10630321502685547","0.10630321502685547","0.7675201296806335","0.7675201296806335","0.7675201296806335","1.5126299858093262","1.5126299858093262","1.5126299858093262","0.15193553268909454","0.15193553268909454","0.15193553268909454"
"7259","1.3843551874160767","1.3843551874160767","1.3843551874160767","11.732789993286133","11.732789993286133","11.732789993286133","0.1169983297586441","0.1169983297586441","0.1169983297586441","5.276182174682617","5.276182174682617","5.276182174682617","9.805971145629883","9.805971145629883","9.805971145629883","0.1849140077829361","0.1849140077829361","0.1849140077829361"
"7289","0.43382835388183594","0.43382835388183594","0.43382835388183594","0.9495595097541809","0.9495595097541809","0.9495595097541809","0.11626926064491272","0.11626926064491272","0.11626926064491272","0.8711491227149963","0.8711491227149963","0.8711491227149963","0.768747091293335","0.768747091293335","0.768747091293335","0.17036856710910797","0.17036856710910797","0.17036856710910797"
"7319","0.34303173422813416","0.34303173422813416","0.34303173422813416","0.2792395353317261","0.2792395353317261","0.2792395353317261","0.10491979122161865","0.10491979122161865","0.10491979122161865","0.6066093444824219","0.6066093444824219","0.6066093444824219","0.45108917355537415","0.45108917355537415","0.45108917355537415","0.14753270149230957","0.14753270149230957","0.14753270149230957"
"7349","0.5028084516525269","0.5028084516525269","0.5028084516525269","0.516036868095398","0.516036868095398","0.516036868095398","0.14192567765712738","0.14192567765712738","0.14192567765712738","0.7492208480834961","0.7492208480834961","0.7492208480834961","0.7107780575752258","0.7107780575752258","0.7107780575752258","0.20639072358608246","0.20639072358608246","0.20639072358608246"
"7379","0.34402531385421753","0.34402531385421753","0.34402531385421753","0.39941900968551636","0.39941900968551636","0.39941900968551636","0.0887603834271431","0.0887603834271431","0.0887603834271431","0.6037459373474121","0.6037459373474121","0.6037459373474121","0.3913384974002838","0.3913384974002838","0.3913384974002838","0.18277522921562195","0.18277522921562195","0.18277522921562195"
"7409","0.30937090516090393","0.30937090516090393","0.30937090516090393","0.5323634743690491","0.5323634743690491","0.5323634743690491","0.11477022618055344","0.11477022618055344","0.11477022618055344","0.6272740960121155","0.6272740960121155","0.6272740960121155","0.6207304000854492","0.6207304000854492","0.6207304000854492","0.15824666619300842","0.15824666619300842","0.15824666619300842"
"7439","0.5560957193374634","0.5560957193374634","0.5560957193374634","0.7643054723739624","0.7643054723739624","0.7643054723739624","0.09638500213623047","0.09638500213623047","0.09638500213623047","0.9745636582374573","0.9745636582374573","0.9745636582374573","1.5658470392227173","1.5658470392227173","1.5658470392227173","0.1487773358821869","0.1487773358821869","0.1487773358821869"
"7469","0.6228737831115723","0.6228737831115723","0.6228737831115723","2.4874494075775146","2.4874494075775146","2.4874494075775146","0.1424434632062912","0.1424434632062912","0.1424434632062912","0.7088811993598938","0.7088811993598938","0.7088811993598938","1.5580456256866455","1.5580456256866455","1.5580456256866455","0.15944060683250427","0.15944060683250427","0.15944060683250427"
