"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"7949","49.071903228759766","49.071903228759766","49.071903228759766","113.33385467529297","113.33385467529297","113.33385467529297","30.261947631835938","30.261947631835938","30.261947631835938","49.098388671875","49.098388671875","49.098388671875","113.82626342773438","113.82626342773438","113.82626342773438","30.328359603881836","30.328359603881836","30.328359603881836"
"7979","51.8776741027832","51.8776741027832","51.8776741027832","105.6534652709961","105.6534652709961","105.6534652709961","31.525314331054688","31.525314331054688","31.525314331054688","51.85708999633789","51.85708999633789","51.85708999633789","104.47532653808594","104.47532653808594","104.47532653808594","31.414419174194336","31.414419174194336","31.414419174194336"
"8009","48.67731857299805","48.67731857299805","48.67731857299805","106.97239685058594","106.97239685058594","106.97239685058594","31.147968292236328","31.147968292236328","31.147968292236328","48.780242919921875","48.780242919921875","48.780242919921875","106.28964233398438","106.28964233398438","106.28964233398438","31.305137634277344","31.305137634277344","31.305137634277344"
"8039","53.4035530090332","53.4035530090332","53.4035530090332","115.13761138916016","115.13761138916016","115.13761138916016","39.511749267578125","39.511749267578125","39.511749267578125","53.46722412109375","53.46722412109375","53.46722412109375","115.11591339111328","115.11591339111328","115.11591339111328","39.60149002075195","39.60149002075195","39.60149002075195"
"8069","59.19587326049805","59.19587326049805","59.19587326049805","123.57221221923828","123.57221221923828","123.57221221923828","41.72734832763672","41.72734832763672","41.72734832763672","59.1921272277832","59.1921272277832","59.1921272277832","123.31419372558594","123.31419372558594","123.31419372558594","41.69260787963867","41.69260787963867","41.69260787963867"
"8099","53.77579879760742","53.77579879760742","53.77579879760742","114.57505798339844","114.57505798339844","114.57505798339844","33.695491790771484","33.695491790771484","33.695491790771484","53.603694915771484","53.603694915771484","53.603694915771484","113.9647216796875","113.9647216796875","113.9647216796875","33.47538375854492","33.47538375854492","33.47538375854492"
"8129","50.68632888793945","50.68632888793945","50.68632888793945","105.260986328125","105.260986328125","105.260986328125","33.01960372924805","33.01960372924805","33.01960372924805","50.39936828613281","50.39936828613281","50.39936828613281","104.8207015991211","104.8207015991211","104.8207015991211","32.8964729309082","32.8964729309082","32.8964729309082"
"8159","52.91450119018555","52.91450119018555","52.91450119018555","111.73396301269531","111.73396301269531","111.73396301269531","35.10327911376953","35.10327911376953","35.10327911376953","52.87018585205078","52.87018585205078","52.87018585205078","111.9598388671875","111.9598388671875","111.9598388671875","35.08674621582031","35.08674621582031","35.08674621582031"
"8189","60.431453704833984","60.431453704833984","60.431453704833984","128.83656311035156","128.83656311035156","128.83656311035156","44.1783447265625","44.1783447265625","44.1783447265625","60.74498748779297","60.74498748779297","60.74498748779297","128.5336151123047","128.5336151123047","128.5336151123047","44.44227600097656","44.44227600097656","44.44227600097656"
"8219","54.614261627197266","54.614261627197266","54.614261627197266","118.75772094726562","118.75772094726562","118.75772094726562","33.8853645324707","33.8853645324707","33.8853645324707","54.52735137939453","54.52735137939453","54.52735137939453","118.7789535522461","118.7789535522461","118.7789535522461","34.12184143066406","34.12184143066406","34.12184143066406"
"8249","54.80963897705078","54.80963897705078","54.80963897705078","120.41838836669922","120.41838836669922","120.41838836669922","35.1164436340332","35.1164436340332","35.1164436340332","54.63859176635742","54.63859176635742","54.63859176635742","119.96886444091797","119.96886444091797","119.96886444091797","34.82615280151367","34.82615280151367","34.82615280151367"
"8279","56.8834228515625","56.8834228515625","56.8834228515625","123.71025085449219","123.71025085449219","123.71025085449219","34.121578216552734","34.121578216552734","34.121578216552734","56.925662994384766","56.925662994384766","56.925662994384766","123.2529296875","123.2529296875","123.2529296875","34.08725357055664","34.08725357055664","34.08725357055664"
"8309","52.22771453857422","52.22771453857422","52.22771453857422","114.41575622558594","114.41575622558594","114.41575622558594","32.68430709838867","32.68430709838867","32.68430709838867","52.092742919921875","52.092742919921875","52.092742919921875","114.03398895263672","114.03398895263672","114.03398895263672","32.70269775390625","32.70269775390625","32.70269775390625"
"8339","50.36143493652344","50.36143493652344","50.36143493652344","115.85736083984375","115.85736083984375","115.85736083984375","31.28887176513672","31.28887176513672","31.28887176513672","50.36640548706055","50.36640548706055","50.36640548706055","116.09310913085938","116.09310913085938","116.09310913085938","31.514793395996094","31.514793395996094","31.514793395996094"
"8369","55.05177688598633","55.05177688598633","55.05177688598633","116.31574249267578","116.31574249267578","116.31574249267578","36.18692398071289","36.18692398071289","36.18692398071289","54.76255798339844","54.76255798339844","54.76255798339844","116.09927368164062","116.09927368164062","116.09927368164062","36.22721862792969","36.22721862792969","36.22721862792969"
"8399","56.81568145751953","56.81568145751953","56.81568145751953","125.07382202148438","125.07382202148438","125.07382202148438","41.39227294921875","41.39227294921875","41.39227294921875","56.924217224121094","56.924217224121094","56.924217224121094","124.93370819091797","124.93370819091797","124.93370819091797","41.392417907714844","41.392417907714844","41.392417907714844"
"8429","55.554744720458984","55.554744720458984","55.554744720458984","117.3123779296875","117.3123779296875","117.3123779296875","44.22672653198242","44.22672653198242","44.22672653198242","55.322879791259766","55.322879791259766","55.322879791259766","116.94956970214844","116.94956970214844","116.94956970214844","43.61135482788086","43.61135482788086","43.61135482788086"
"8459","52.50287628173828","52.50287628173828","52.50287628173828","113.26302337646484","113.26302337646484","113.26302337646484","30.115156173706055","30.115156173706055","30.115156173706055","52.35432815551758","52.35432815551758","52.35432815551758","112.900390625","112.900390625","112.900390625","30.16766929626465","30.16766929626465","30.16766929626465"
"8489","55.542816162109375","55.542816162109375","55.542816162109375","115.17546844482422","115.17546844482422","115.17546844482422","36.277191162109375","36.277191162109375","36.277191162109375","55.434852600097656","55.434852600097656","55.434852600097656","114.69741821289062","114.69741821289062","114.69741821289062","36.47227096557617","36.47227096557617","36.47227096557617"
"8519","58.33351516723633","58.33351516723633","58.33351516723633","113.07130432128906","113.07130432128906","113.07130432128906","30.689353942871094","30.689353942871094","30.689353942871094","58.44074630737305","58.44074630737305","58.44074630737305","112.65367126464844","112.65367126464844","112.65367126464844","30.42998504638672","30.42998504638672","30.42998504638672"
"8549","60.59368896484375","60.59368896484375","60.59368896484375","125.49600982666016","125.49600982666016","125.49600982666016","41.1603889465332","41.1603889465332","41.1603889465332","60.67588424682617","60.67588424682617","60.67588424682617","124.87261199951172","124.87261199951172","124.87261199951172","41.12782287597656","41.12782287597656","41.12782287597656"
"8579","48.96548080444336","48.96548080444336","48.96548080444336","107.29988098144531","107.29988098144531","107.29988098144531","32.129920959472656","32.129920959472656","32.129920959472656","48.96076202392578","48.96076202392578","48.96076202392578","106.92243957519531","106.92243957519531","106.92243957519531","31.864032745361328","31.864032745361328","31.864032745361328"
"8609","53.07212829589844","53.07212829589844","53.07212829589844","118.26466369628906","118.26466369628906","118.26466369628906","35.312042236328125","35.312042236328125","35.312042236328125","52.90569305419922","52.90569305419922","52.90569305419922","118.03620910644531","118.03620910644531","118.03620910644531","35.265174865722656","35.265174865722656","35.265174865722656"
"8639","56.549739837646484","56.549739837646484","56.549739837646484","112.22064208984375","112.22064208984375","112.22064208984375","41.62885665893555","41.62885665893555","41.62885665893555","56.782283782958984","56.782283782958984","56.782283782958984","111.44786834716797","111.44786834716797","111.44786834716797","41.97309112548828","41.97309112548828","41.97309112548828"
"8669","46.29943084716797","46.29943084716797","46.29943084716797","105.71249389648438","105.71249389648438","105.71249389648438","36.91078567504883","36.91078567504883","36.91078567504883","46.07984924316406","46.07984924316406","46.07984924316406","105.21054077148438","105.21054077148438","105.21054077148438","37.11231994628906","37.11231994628906","37.11231994628906"
"8699","54.13089370727539","54.13089370727539","54.13089370727539","111.01528930664062","111.01528930664062","111.01528930664062","32.02896499633789","32.02896499633789","32.02896499633789","53.914573669433594","53.914573669433594","53.914573669433594","109.99640655517578","109.99640655517578","109.99640655517578","31.98727035522461","31.98727035522461","31.98727035522461"
"8729","57.51300048828125","57.51300048828125","57.51300048828125","120.0828857421875","120.0828857421875","120.0828857421875","38.65257263183594","38.65257263183594","38.65257263183594","57.6274299621582","57.6274299621582","57.6274299621582","119.81571197509766","119.81571197509766","119.81571197509766","38.68171310424805","38.68171310424805","38.68171310424805"
"8759","61.7223014831543","61.7223014831543","61.7223014831543","121.061279296875","121.061279296875","121.061279296875","46.93380355834961","46.93380355834961","46.93380355834961","61.647239685058594","61.647239685058594","61.647239685058594","121.11136627197266","121.11136627197266","121.11136627197266","46.660213470458984","46.660213470458984","46.660213470458984"
"8789","58.21512985229492","58.21512985229492","58.21512985229492","127.68273162841797","127.68273162841797","127.68273162841797","54.52328109741211","54.52328109741211","54.52328109741211","58.22725296020508","58.22725296020508","58.22725296020508","127.08650207519531","127.08650207519531","127.08650207519531","54.64539337158203","54.64539337158203","54.64539337158203"
"8819","55.52120590209961","55.52120590209961","55.52120590209961","114.79610443115234","114.79610443115234","114.79610443115234","33.10860824584961","33.10860824584961","33.10860824584961","55.61485290527344","55.61485290527344","55.61485290527344","114.72933197021484","114.72933197021484","114.72933197021484","33.324867248535156","33.324867248535156","33.324867248535156"
"8849","60.768733978271484","60.768733978271484","60.768733978271484","122.65869903564453","122.65869903564453","122.65869903564453","41.24165344238281","41.24165344238281","41.24165344238281","60.81850051879883","60.81850051879883","60.81850051879883","123.05048370361328","123.05048370361328","123.05048370361328","41.138816833496094","41.138816833496094","41.138816833496094"
"8879","62.476497650146484","62.476497650146484","62.476497650146484","123.71334075927734","123.71334075927734","123.71334075927734","35.06315994262695","35.06315994262695","35.06315994262695","62.22603225708008","62.22603225708008","62.22603225708008","122.80132293701172","122.80132293701172","122.80132293701172","35.021263122558594","35.021263122558594","35.021263122558594"
"8909","57.99155044555664","57.99155044555664","57.99155044555664","126.3045654296875","126.3045654296875","126.3045654296875","36.95875549316406","36.95875549316406","36.95875549316406","58.03913879394531","58.03913879394531","58.03913879394531","126.4666748046875","126.4666748046875","126.4666748046875","37.05666732788086","37.05666732788086","37.05666732788086"
"8939","58.800418853759766","58.800418853759766","58.800418853759766","122.98597717285156","122.98597717285156","122.98597717285156","34.82548522949219","34.82548522949219","34.82548522949219","58.76988983154297","58.76988983154297","58.76988983154297","122.9647445678711","122.9647445678711","122.9647445678711","34.88559341430664","34.88559341430664","34.88559341430664"
