"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"6479","66.53624725341797","66.53624725341797","66.53624725341797","136.0546112060547","136.0546112060547","136.0546112060547","49.89919662475586","49.89919662475586","49.89919662475586","66.42936706542969","66.42936706542969","66.42936706542969","135.6315460205078","135.6315460205078","135.6315460205078","50.07528305053711","50.07528305053711","50.07528305053711"
"6509","71.75746154785156","71.75746154785156","71.75746154785156","146.1663818359375","146.1663818359375","146.1663818359375","51.60678482055664","51.60678482055664","51.60678482055664","71.51835632324219","71.51835632324219","71.51835632324219","145.8646697998047","145.8646697998047","145.8646697998047","51.61783218383789","51.61783218383789","51.61783218383789"
"6539","68.16724395751953","68.16724395751953","68.16724395751953","134.61865234375","134.61865234375","134.61865234375","44.04841613769531","44.04841613769531","44.04841613769531","67.97542572021484","67.97542572021484","67.97542572021484","133.60845947265625","133.60845947265625","133.60845947265625","44.000213623046875","44.000213623046875","44.000213623046875"
"6569","65.60759735107422","65.60759735107422","65.60759735107422","129.41098022460938","129.41098022460938","129.41098022460938","45.13373565673828","45.13373565673828","45.13373565673828","65.37336730957031","65.37336730957031","65.37336730957031","128.3009490966797","128.3009490966797","128.3009490966797","45.10532760620117","45.10532760620117","45.10532760620117"
"6599","67.2972183227539","67.2972183227539","67.2972183227539","126.79835510253906","126.79835510253906","126.79835510253906","45.13201904296875","45.13201904296875","45.13201904296875","67.22942352294922","67.22942352294922","67.22942352294922","125.85832977294922","125.85832977294922","125.85832977294922","45.26620864868164","45.26620864868164","45.26620864868164"
"6629","70.15784454345703","70.15784454345703","70.15784454345703","125.17411804199219","125.17411804199219","125.17411804199219","39.22653579711914","39.22653579711914","39.22653579711914","69.87596893310547","69.87596893310547","69.87596893310547","124.32575988769531","124.32575988769531","124.32575988769531","38.979496002197266","38.979496002197266","38.979496002197266"
"6659","71.91228485107422","71.91228485107422","71.91228485107422","121.90518951416016","121.90518951416016","121.90518951416016","38.368553161621094","38.368553161621094","38.368553161621094","71.72957611083984","71.72957611083984","71.72957611083984","121.95218658447266","121.95218658447266","121.95218658447266","38.68439865112305","38.68439865112305","38.68439865112305"
"6689","74.358154296875","74.358154296875","74.358154296875","135.3002471923828","135.3002471923828","135.3002471923828","50.91075897216797","50.91075897216797","50.91075897216797","74.25287628173828","74.25287628173828","74.25287628173828","134.77645874023438","134.77645874023438","134.77645874023438","51.08489990234375","51.08489990234375","51.08489990234375"
"6719","62.05180358886719","62.05180358886719","62.05180358886719","125.91536712646484","125.91536712646484","125.91536712646484","43.54887771606445","43.54887771606445","43.54887771606445","61.9647331237793","61.9647331237793","61.9647331237793","125.55136108398438","125.55136108398438","125.55136108398438","43.49493408203125","43.49493408203125","43.49493408203125"
"6749","69.16462707519531","69.16462707519531","69.16462707519531","128.9922637939453","128.9922637939453","128.9922637939453","42.91783905029297","42.91783905029297","42.91783905029297","69.15105438232422","69.15105438232422","69.15105438232422","128.43894958496094","128.43894958496094","128.43894958496094","42.98077392578125","42.98077392578125","42.98077392578125"
"6779","74.03204345703125","74.03204345703125","74.03204345703125","113.65764617919922","113.65764617919922","113.65764617919922","42.079437255859375","42.079437255859375","42.079437255859375","74.02983856201172","74.02983856201172","74.02983856201172","113.09651947021484","113.09651947021484","113.09651947021484","41.86469650268555","41.86469650268555","41.86469650268555"
"6809","64.99215698242188","64.99215698242188","64.99215698242188","126.39144134521484","126.39144134521484","126.39144134521484","35.21625518798828","35.21625518798828","35.21625518798828","65.03327941894531","65.03327941894531","65.03327941894531","125.21931457519531","125.21931457519531","125.21931457519531","35.192283630371094","35.192283630371094","35.192283630371094"
"6839","69.15303802490234","69.15303802490234","69.15303802490234","122.9570083618164","122.9570083618164","122.9570083618164","41.08611297607422","41.08611297607422","41.08611297607422","68.92828369140625","68.92828369140625","68.92828369140625","123.08015441894531","123.08015441894531","123.08015441894531","41.11433410644531","41.11433410644531","41.11433410644531"
"6869","64.95769500732422","64.95769500732422","64.95769500732422","112.90216827392578","112.90216827392578","112.90216827392578","33.128089904785156","33.128089904785156","33.128089904785156","64.86597442626953","64.86597442626953","64.86597442626953","112.10851287841797","112.10851287841797","112.10851287841797","33.11164093017578","33.11164093017578","33.11164093017578"
"6899","66.24979400634766","66.24979400634766","66.24979400634766","125.22099304199219","125.22099304199219","125.22099304199219","41.01826095581055","41.01826095581055","41.01826095581055","66.25995635986328","66.25995635986328","66.25995635986328","124.47541809082031","124.47541809082031","124.47541809082031","40.96665954589844","40.96665954589844","40.96665954589844"
"6929","63.47749710083008","63.47749710083008","63.47749710083008","117.04971313476562","117.04971313476562","117.04971313476562","30.040477752685547","30.040477752685547","30.040477752685547","63.47516632080078","63.47516632080078","63.47516632080078","116.50255584716797","116.50255584716797","116.50255584716797","30.056753158569336","30.056753158569336","30.056753158569336"
"6959","69.2068862915039","69.2068862915039","69.2068862915039","126.98606872558594","126.98606872558594","126.98606872558594","41.05897521972656","41.05897521972656","41.05897521972656","69.09026336669922","69.09026336669922","69.09026336669922","126.41544342041016","126.41544342041016","126.41544342041016","41.09990310668945","41.09990310668945","41.09990310668945"
"6989","63.92512512207031","63.92512512207031","63.92512512207031","113.40970611572266","113.40970611572266","113.40970611572266","22.88340187072754","22.88340187072754","22.88340187072754","64.10306549072266","64.10306549072266","64.10306549072266","112.83056640625","112.83056640625","112.83056640625","22.885257720947266","22.885257720947266","22.885257720947266"
"7019","65.68734741210938","65.68734741210938","65.68734741210938","125.56595611572266","125.56595611572266","125.56595611572266","41.57952880859375","41.57952880859375","41.57952880859375","65.79459381103516","65.79459381103516","65.79459381103516","125.62853240966797","125.62853240966797","125.62853240966797","41.58323669433594","41.58323669433594","41.58323669433594"
"7049","71.85978698730469","71.85978698730469","71.85978698730469","130.6403350830078","130.6403350830078","130.6403350830078","37.92532730102539","37.92532730102539","37.92532730102539","71.72872924804688","71.72872924804688","71.72872924804688","130.53797912597656","130.53797912597656","130.53797912597656","37.942626953125","37.942626953125","37.942626953125"
"7079","70.26143646240234","70.26143646240234","70.26143646240234","139.07476806640625","139.07476806640625","139.07476806640625","47.33607482910156","47.33607482910156","47.33607482910156","70.27483367919922","70.27483367919922","70.27483367919922","139.1607208251953","139.1607208251953","139.1607208251953","47.647586822509766","47.647586822509766","47.647586822509766"
"7109","69.42831420898438","69.42831420898438","69.42831420898438","135.19586181640625","135.19586181640625","135.19586181640625","42.401058197021484","42.401058197021484","42.401058197021484","69.20293426513672","69.20293426513672","69.20293426513672","134.5900421142578","134.5900421142578","134.5900421142578","42.22700500488281","42.22700500488281","42.22700500488281"
"7139","76.95063018798828","76.95063018798828","76.95063018798828","135.37741088867188","135.37741088867188","135.37741088867188","40.39845275878906","40.39845275878906","40.39845275878906","76.77680969238281","76.77680969238281","76.77680969238281","135.0718536376953","135.0718536376953","135.0718536376953","40.11597442626953","40.11597442626953","40.11597442626953"
"7169","68.60943603515625","68.60943603515625","68.60943603515625","133.49403381347656","133.49403381347656","133.49403381347656","39.41038131713867","39.41038131713867","39.41038131713867","68.5028076171875","68.5028076171875","68.5028076171875","133.33412170410156","133.33412170410156","133.33412170410156","39.62286376953125","39.62286376953125","39.62286376953125"
"7199","69.71632385253906","69.71632385253906","69.71632385253906","133.57972717285156","133.57972717285156","133.57972717285156","37.302024841308594","37.302024841308594","37.302024841308594","69.44190979003906","69.44190979003906","69.44190979003906","132.66943359375","132.66943359375","132.66943359375","37.06895065307617","37.06895065307617","37.06895065307617"
"7229","61.99803161621094","61.99803161621094","61.99803161621094","119.69982147216797","119.69982147216797","119.69982147216797","37.25626754760742","37.25626754760742","37.25626754760742","61.82783889770508","61.82783889770508","61.82783889770508","119.38909912109375","119.38909912109375","119.38909912109375","37.25661849975586","37.25661849975586","37.25661849975586"
"7259","63.9885368347168","63.9885368347168","63.9885368347168","112.59064483642578","112.59064483642578","112.59064483642578","37.03762435913086","37.03762435913086","37.03762435913086","63.89939498901367","63.89939498901367","63.89939498901367","111.77198791503906","111.77198791503906","111.77198791503906","36.85482406616211","36.85482406616211","36.85482406616211"
"7289","70.73006439208984","70.73006439208984","70.73006439208984","120.24858093261719","120.24858093261719","120.24858093261719","37.35055160522461","37.35055160522461","37.35055160522461","70.72660827636719","70.72660827636719","70.72660827636719","119.78927612304688","119.78927612304688","119.78927612304688","37.36836624145508","37.36836624145508","37.36836624145508"
"7319","62.82527160644531","62.82527160644531","62.82527160644531","116.62921905517578","116.62921905517578","116.62921905517578","36.67182159423828","36.67182159423828","36.67182159423828","62.80723190307617","62.80723190307617","62.80723190307617","116.8529281616211","116.8529281616211","116.8529281616211","36.685211181640625","36.685211181640625","36.685211181640625"
"7349","65.9246826171875","65.9246826171875","65.9246826171875","113.72177124023438","113.72177124023438","113.72177124023438","36.724143981933594","36.724143981933594","36.724143981933594","65.92080688476562","65.92080688476562","65.92080688476562","113.11803436279297","113.11803436279297","113.11803436279297","36.70252990722656","36.70252990722656","36.70252990722656"
"7379","70.96065521240234","70.96065521240234","70.96065521240234","127.8090591430664","127.8090591430664","127.8090591430664","35.12027359008789","35.12027359008789","35.12027359008789","71.04131317138672","71.04131317138672","71.04131317138672","127.3430404663086","127.3430404663086","127.3430404663086","35.22813415527344","35.22813415527344","35.22813415527344"
"7409","60.698055267333984","60.698055267333984","60.698055267333984","119.90716552734375","119.90716552734375","119.90716552734375","28.42778968811035","28.42778968811035","28.42778968811035","60.67090606689453","60.67090606689453","60.67090606689453","118.80661010742188","118.80661010742188","118.80661010742188","28.39812660217285","28.39812660217285","28.39812660217285"
"7439","58.73224639892578","58.73224639892578","58.73224639892578","122.26951599121094","122.26951599121094","122.26951599121094","30.24449348449707","30.24449348449707","30.24449348449707","58.90898132324219","58.90898132324219","58.90898132324219","122.13456726074219","122.13456726074219","122.13456726074219","30.44368553161621","30.44368553161621","30.44368553161621"
"7469","59.46941375732422","59.46941375732422","59.46941375732422","117.48568725585938","117.48568725585938","117.48568725585938","39.1097526550293","39.1097526550293","39.1097526550293","59.28197479248047","59.28197479248047","59.28197479248047","116.41822052001953","116.41822052001953","116.41822052001953","39.38238525390625","39.38238525390625","39.38238525390625"
